Filename,var1,var2,Label,seg_Start,seg_End,t,t_ms,f0,F1,F2,F3,B1,B2,B3,H1u,H2u,H4u,H2Ku,H5Ku,A1u,A2u,A3u,H1H2u,H2H4u,H1A1u,H1A2u,H1A3u,H2KH5Ku,H1c,H2c,H4c,A1c,A2c,A3c,H1H2c,H2H4c,H1A1c,H1A2c,H1A3c,CPP,HNR05,HNR15,HNR25,HNR35
baca-read,baca,read,v,0.099119,0.200695,76,0.174119,131.337,483.710,1786.601,2636.584,36.632,54.539,100.532,45.078,47.368,49.550,26.931,17.946,49.550,29.334,24.516,-2.290,-2.182,-4.472,15.744,20.562,8.985,44.365,44.147,34.545,26.411,20.326,24.296,0.218,9.603,17.954,24.039,20.069,18.524,14.694,12.827,12.239,12.122
baca-read,baca,read,v,0.099119,0.200695,77,0.175119,131.511,482.325,1798.744,2644.302,36.640,54.973,101.146,45.121,47.286,48.965,27.579,17.259,48.965,28.958,24.511,-2.165,-1.678,-3.844,16.163,20.610,10.320,44.403,44.038,34.370,25.866,20.130,24.283,0.365,9.668,18.537,24.273,20.119,18.566,14.741,12.716,12.140,12.023
baca-read,baca,read,v,0.099119,0.200695,78,0.176119,131.685,478.820,1807.359,2654.504,36.639,55.293,101.946,45.185,48.021,48.312,28.236,16.628,48.312,28.582,24.317,-2.836,-0.292,-3.127,16.603,20.868,11.607,44.455,44.710,34.512,25.293,19.981,24.275,-0.255,10.198,19.162,24.474,20.180,18.845,14.885,12.691,12.115,11.996
baca-read,baca,read,v,0.099119,0.200695,79,0.177119,131.858,475.077,1815.579,2664.985,36.651,55.604,102.771,45.186,48.056,47.642,28.362,15.951,48.051,28.323,23.922,-2.870,0.414,-2.865,16.864,21.264,12.410,44.444,44.678,34.635,25.120,19.956,24.087,-0.235,10.043,19.324,24.488,20.356,19.217,15.092,12.729,12.146,12.023
baca-read,baca,read,v,0.099119,0.200695,80,0.178119,132.032,471.334,1823.799,2675.467,36.675,55.919,103.601,45.101,48.046,46.967,28.614,15.411,48.209,28.566,23.345,-2.944,1.078,-3.108,16.535,21.756,13.203,44.345,44.598,34.711,25.368,20.433,23.719,-0.252,9.886,18.978,23.912,20.626,17.385,15.331,12.807,12.211,12.083
baca-read,baca,read,v,0.099119,0.200695,81,0.179119,132.205,467.591,1832.019,2685.948,36.713,56.237,104.436,44.988,48.025,46.278,28.775,14.263,48.300,28.767,22.600,-3.038,1.747,-3.313,16.221,22.388,14.512,44.218,44.505,34.735,25.553,20.869,23.183,-0.287,9.770,18.665,23.349,21.036,15.468,15.570,12.902,12.290,12.156
baca-read,baca,read,v,0.099119,0.200695,82,0.180119,132.379,463.848,1840.239,2696.429,36.764,56.559,105.275,44.882,48.037,45.580,28.925,15.114,48.283,28.924,22.498,-3.154,2.457,-3.401,15.958,22.384,13.812,44.099,44.441,34.716,25.634,21.262,23.291,-0.342,9.725,18.465,22.837,20.808,17.270,15.777,12.991,12.363,12.224
baca-read,baca,read,v,0.099119,0.200695,83,0.181119,132.552,460.105,1848.459,2706.910,36.830,56.885,106.119,44.766,48.076,44.872,29.024,15.784,48.156,29.014,22.440,-3.310,3.204,-3.390,15.752,22.326,13.240,43.969,44.402,34.656,25.608,21.589,23.443,-0.434,9.746,18.361,22.380,20.526,18.537,15.919,13.050,12.410,12.266
baca-read,baca,read,v,0.099119,0.200695,84,0.182119,132.726,453.300,1854.699,2719.857,36.971,57.142,107.156,44.695,48.106,44.086,29.054,13.569,47.980,29.004,22.265,-3.410,4.020,-3.285,15.692,22.430,15.485,43.873,44.293,34.910,25.616,21.920,23.683,-0.420,9.382,18.257,21.953,20.190,19.220,15.963,13.056,12.410,12.264
baca-read,baca,read,v,0.099119,0.200695,85,0.183119,132.899,444.838,1859.869,2734.137,37.210,57.361,108.301,44.688,48.098,43.200,28.902,12.287,47.807,28.876,21.972,-3.410,4.898,-3.118,15.813,22.717,16.615,43.833,44.102,35.209,25.687,22.195,23.916,-0.269,8.892,18.146,21.637,19.917,20.319,15.878,12.986,12.343,12.197
baca-read,baca,read,v,0.099119,0.200695,86,0.184119,133.073,436.377,1865.040,2748.417,37.525,57.582,109.455,44.667,48.054,42.302,29.020,12.223,47.646,28.641,21.572,-3.387,5.752,-2.979,16.026,23.095,16.797,43.776,43.859,35.416,25.790,22.369,24.048,-0.083,8.443,17.986,21.408,19.729,20.492,15.643,12.835,12.204,12.060
baca-read,baca,read,v,0.099119,0.200695,87,0.185119,133.247,427.916,1870.210,2762.697,37.920,57.805,110.616,44.557,47.922,41.421,30.127,12.448,47.462,28.316,21.085,-3.365,6.501,-2.905,16.240,23.471,17.678,43.628,43.510,35.574,25.889,22.458,24.097,0.118,7.936,17.739,21.170,19.531,20.776,15.280,12.633,12.021,11.880
baca-read,baca,read,v,0.099119,0.200695,88,0.186119,133.326,419.455,1875.380,2776.976,38.383,58.013,111.756,44.361,47.691,40.505,29.995,11.973,47.210,27.899,20.491,-3.330,7.186,-2.849,16.462,23.870,18.022,43.394,43.054,35.613,25.938,22.458,24.040,0.341,7.441,17.457,20.936,19.354,19.216,14.815,12.391,11.801,11.665
baca-read,baca,read,v,0.099119,0.200695,89,0.187119,133.154,410.994,1880.550,2791.256,38.900,58.182,112.823,44.131,47.405,39.497,27.714,11.744,46.845,27.362,19.764,-3.274,7.908,-2.714,16.769,24.367,15.970,43.127,42.546,35.442,25.887,22.340,23.851,0.582,7.104,17.240,20.788,19.277,16.669,14.275,12.117,11.553,11.423
baca-read,baca,read,v,0.099119,0.200695,90,0.188119,132.983,402.665,1884.919,2808.728,39.488,58.321,114.148,43.853,47.108,38.358,26.705,11.201,46.341,26.703,18.881,-3.255,8.749,-2.488,17.150,24.972,15.504,42.810,42.011,35.100,25.711,22.091,23.576,0.799,6.912,17.100,20.719,19.235,17.783,13.685,11.820,11.284,11.160
baca-read,baca,read,v,0.099119,0.200695,91,0.189119,132.811,394.535,1888.082,2831.004,40.136,58.414,115.866,43.521,46.813,37.038,26.185,10.457,45.699,25.920,17.823,-3.293,9.776,-2.178,17.601,25.698,15.728,42.438,41.465,34.533,25.406,21.705,23.229,0.974,6.932,17.033,20.734,19.209,14.423,13.070,11.508,11.002,10.886
baca-read,baca,read,v,0.099119,0.200695,92,0.190119,132.640,386.405,1891.244,2853.280,40.859,58.508,117.597,43.202,46.472,35.429,25.384,12.098,44.968,25.195,16.589,-3.269,11.043,-1.766,18.008,26.614,13.286,42.077,40.849,33.660,25.027,21.383,22.707,1.228,7.189,17.049,20.694,19.370,13.222,12.457,11.190,10.715,10.605
baca-read,baca,read,v,0.099119,0.200695,93,0.191119,132.468,378.276,1894.406,2875.556,41.657,58.602,119.342,42.905,46.056,33.573,24.375,8.895,44.417,24.346,16.115,-3.151,12.483,-1.512,18.560,26.790,15.480,41.735,40.134,32.524,24.846,20.944,22.947,1.601,7.610,16.888,20.791,18.787,7.605,11.871,10.875,10.430,10.327
baca-read,baca,read,v,0.099119,0.200695,94,0.192119,132.297,370.146,1897.568,2897.832,42.529,58.696,121.100,42.533,45.510,31.614,23.320,8.655,43.729,23.311,15.531,-2.976,13.896,-1.196,19.222,27.002,14.665,41.313,39.259,31.272,24.543,20.326,23.079,2.055,7.987,16.771,20.987,18.234,12.621,11.339,10.570,10.154,10.059
baca-read,baca,read,v,0.099119,0.200695,95,0.193119,132.125,362.016,1900.731,2920.108,43.474,58.791,122.870,42.053,45.105,29.501,22.360,7.803,42.900,22.105,14.543,-3.052,15.604,-0.847,19.948,27.510,14.557,40.781,38.493,29.855,24.112,19.545,22.810,2.288,8.638,16.669,21.236,17.972,11.418,10.885,10.285,9.896,9.808
baca-read,baca,read,v,0.099119,0.200695,96,0.194119,131.954,354.678,1900.330,2930.719,44.388,58.747,123.687,41.482,44.668,27.045,21.262,8.912,41.980,20.726,13.140,-3.186,17.623,-0.498,20.756,28.342,12.350,40.160,37.700,28.013,23.562,18.524,21.948,2.460,9.687,16.598,21.636,18.212,13.293,11.083,10.586,10.223,10.140
baca-read,baca,read,v,0.099119,0.200695,97,0.195119,131.782,351.863,1879.598,2874.768,44.741,57.919,119.046,40.862,44.130,23.962,19.238,11.395,41.005,19.173,11.316,-3.267,20.167,-0.142,21.690,29.546,7.843,39.522,37.030,25.125,22.723,16.906,19.627,2.492,11.905,16.799,22.616,19.895,10.197,12.851,12.411,12.075,11.997
baca-read,baca,read,v,0.099119,0.200695,98,0.196119,131.611,349.047,1858.866,2818.816,45.102,57.115,114.503,40.166,43.486,19.722,17.666,12.067,41.666,17.466,9.556,-3.320,23.764,-1.501,22.700,30.610,5.599,38.806,36.250,21.079,23.522,15.136,17.348,2.556,15.171,15.284,23.670,21.458,11.550,15.617,15.197,14.888,14.817
baca-read,baca,read,v,0.099119,0.200695,99,0.197119,131.439,346.231,1838.134,2762.865,45.472,56.333,110.063,39.435,42.734,12.415,17.663,10.035,40.507,15.627,8.322,-3.299,30.319,-1.072,23.808,31.114,7.628,38.056,35.357,13.965,22.502,13.236,15.573,2.699,21.393,15.554,24.820,22.483,14.577,18.757,18.329,18.047,17.981
baca-read,baca,read,v,0.099119,0.200695,100,0.198119,131.268,343.416,1817.402,2706.913,45.850,55.574,105.733,38.780,41.902,9.810,14.958,8.770,39.259,13.707,7.230,-3.122,32.092,-0.479,25.073,31.550,6.188,37.381,34.379,11.551,21.394,11.255,13.916,3.002,22.828,15.987,26.125,23.465,13.534,21.646,21.192,20.936,20.876
baca-read,baca,read,v,0.099119,0.200695,101,0.199119,131.096,340.600,1796.670,2650.962,46.237,54.838,101.515,38.116,40.967,17.309,12.585,11.535,37.876,11.838,6.254,-2.851,23.658,0.240,26.279,31.863,1.051,36.696,33.294,19.242,20.152,9.328,12.351,3.402,14.052,16.544,27.369,24.345,11.275,23.660,23.168,22.939,22.885
baca-read,baca,read,v,0.099119,0.200695,102,0.200119,130.925,337.785,1775.939,2595.010,46.631,54.124,97.417,37.339,39.964,20.432,10.694,6.603,36.216,10.078,5.413,-2.625,19.531,1.123,27.261,31.926,4.091,35.898,32.135,22.556,18.635,7.511,10.897,3.763,9.579,17.263,28.387,25.001,12.905,24.175,23.644,23.440,23.391
bisa-able,bisa,able,v,0.102341,0.189535,1,0.102341,132.262,319.951,1923.960,2376.000,49.661,59.737,83.087,39.271,35.464,20.400,23.865,11.194,35.464,23.822,19.847,3.808,15.064,3.808,15.449,19.424,12.671,37.635,26.038,24.448,18.970,23.689,17.808,11.596,1.591,18.665,13.946,19.827,17.636,10.163,9.187,8.245,8.069
bisa-able,bisa,able,v,0.102341,0.189535,2,0.103341,132.303,315.733,1931.998,2367.234,50.392,60.070,82.550,39.884,36.442,19.802,24.686,10.910,36.442,24.313,20.207,3.442,16.640,3.442,15.571,19.677,13.776,38.202,26.633,24.222,20.197,24.493,17.923,11.569,2.412,18.005,13.709,20.279,15.110,9.696,8.854,7.949,7.784
bisa-able,bisa,able,v,0.102341,0.189535,3,0.104341,132.344,311.515,1940.036,2358.468,51.141,60.406,82.017,40.471,37.396,18.936,25.594,12.225,37.396,24.633,20.399,3.075,18.459,3.075,15.837,20.072,13.369,38.741,27.183,23.726,21.402,25.129,17.861,11.558,3.457,17.339,13.612,20.880,15.271,9.768,9.020,8.127,7.972
bisa-able,bisa,able,v,0.102341,0.189535,4,0.105341,132.384,307.296,1948.074,2349.702,51.909,60.745,81.488,41.125,38.329,17.361,26.541,10.328,38.329,24.795,20.441,2.796,20.968,2.796,16.329,20.684,16.213,39.346,27.693,22.520,22.589,25.610,17.638,11.652,5.174,16.757,13.735,21.707,13.668,9.985,9.304,8.407,8.261
bisa-able,bisa,able,v,0.102341,0.189535,5,0.106341,132.425,303.078,1956.112,2340.936,52.696,61.088,80.962,41.843,39.184,16.075,27.635,10.391,39.184,24.845,20.387,2.658,23.109,2.658,16.998,21.455,17.244,40.011,28.111,21.603,23.700,25.981,17.308,11.900,6.509,16.312,14.030,22.704,9.482,10.316,9.682,8.766,8.629
bisa-able,bisa,able,v,0.102341,0.189535,6,0.107341,132.465,298.860,1964.150,2332.171,53.502,61.435,80.439,42.541,39.960,16.126,27.532,4.359,39.960,24.896,20.254,2.581,23.833,2.581,17.645,22.286,23.174,40.656,28.440,22.022,24.734,26.357,16.886,12.216,6.418,15.922,14.299,23.770,13.787,10.730,10.125,9.182,9.052
bisa-able,bisa,able,v,0.102341,0.189535,7,0.108341,132.533,296.353,1971.284,2334.316,53.996,61.750,80.584,43.175,40.643,16.692,27.303,11.543,40.643,25.092,20.000,2.532,23.951,2.532,18.082,23.175,15.760,41.255,28.844,22.815,25.573,26.771,16.636,12.411,6.029,15.682,14.484,24.619,12.205,11.194,10.608,9.632,9.510
bisa-able,bisa,able,v,0.102341,0.189535,8,0.109341,132.641,296.370,1977.088,2352.541,54.009,62.019,81.722,43.740,41.267,16.909,27.754,3.414,41.267,25.149,19.555,2.472,24.358,2.472,18.591,24.185,24.340,41.817,29.441,23.054,26.200,26.886,16.638,12.376,6.387,15.617,14.931,25.178,15.384,11.678,11.104,10.094,9.980
bisa-able,bisa,able,v,0.102341,0.189535,9,0.110341,132.750,296.386,1982.891,2370.766,54.023,62.289,82.875,44.252,41.882,17.263,27.869,3.140,41.882,25.043,18.883,2.370,24.619,2.370,19.209,25.369,24.728,42.326,30.028,23.430,26.818,26.838,16.404,12.298,6.598,15.509,15.488,25.922,13.482,12.150,11.586,10.546,10.438
bisa-able,bisa,able,v,0.102341,0.189535,10,0.111341,132.858,296.402,1988.694,2388.992,54.036,62.561,84.044,44.689,42.492,17.961,27.522,2.767,42.492,24.738,17.960,2.197,24.531,2.197,19.952,26.730,24.755,42.761,30.611,24.150,27.431,26.591,15.909,12.150,6.461,15.330,16.170,26.852,14.876,12.578,12.030,10.965,10.863
bisa-able,bisa,able,v,0.102341,0.189535,11,0.112341,132.966,296.418,1994.498,2407.217,54.049,62.835,85.228,45.083,43.109,18.624,26.741,4.714,43.109,24.638,17.471,1.974,24.485,1.974,20.445,27.612,22.026,43.151,31.200,24.834,28.050,26.549,15.839,11.951,6.366,15.101,16.603,27.313,13.028,12.931,12.406,11.329,11.233
bisa-able,bisa,able,v,0.102341,0.189535,12,0.113341,133.074,296.434,2000.301,2425.442,54.063,63.110,86.427,45.488,43.684,20.075,25.859,4.251,43.684,24.669,17.962,1.804,23.609,1.804,20.818,27.525,21.608,43.553,31.747,26.307,28.627,26.638,16.739,11.806,5.440,14.925,16.914,26.814,12.408,13.182,12.694,11.618,11.526
bisa-able,bisa,able,v,0.102341,0.189535,13,0.114341,133.182,296.668,2007.058,2437.439,54.034,63.431,87.234,45.862,44.209,21.997,25.134,4.846,44.209,24.696,18.879,1.652,22.213,1.652,21.166,26.982,20.288,43.927,32.267,28.232,29.143,26.720,17.831,11.659,4.035,14.784,17.207,26.096,11.175,13.354,12.911,11.844,11.756
bisa-able,bisa,able,v,0.102341,0.189535,14,0.115341,133.290,298.090,2019.049,2415.287,53.775,63.990,85.824,46.164,44.661,23.550,24.728,4.594,44.661,24.727,19.968,1.503,21.112,1.503,21.437,26.197,20.134,44.246,32.839,29.693,29.513,26.786,17.815,11.407,3.146,14.732,17.460,26.431,11.825,13.473,13.078,12.024,11.939
bisa-able,bisa,able,v,0.102341,0.189535,15,0.116341,133.398,299.513,2031.040,2393.136,53.518,64.557,84.435,46.384,45.041,24.596,25.082,2.049,45.041,24.776,20.625,1.343,20.445,1.343,21.609,25.759,23.033,44.481,33.339,30.647,29.811,26.870,17.303,11.142,2.692,14.670,17.611,27.178,13.965,13.556,13.209,12.174,12.092
bisa-able,bisa,able,v,0.102341,0.189535,16,0.117341,133.506,300.936,2043.030,2370.984,53.263,65.132,83.066,46.551,45.384,25.423,25.543,1.370,45.384,24.823,21.086,1.167,19.961,1.167,21.728,25.465,24.173,44.663,33.802,31.382,30.073,26.954,16.519,10.861,2.420,14.591,17.709,28.144,16.397,13.619,13.322,12.309,12.229
bisa-able,bisa,able,v,0.102341,0.189535,17,0.118341,133.614,302.359,2055.021,2348.833,53.009,65.714,81.719,46.679,45.710,26.246,25.607,1.136,45.710,24.811,21.385,0.969,19.464,0.969,21.868,25.294,24.471,44.806,34.249,32.113,30.318,26.978,15.482,10.557,2.137,14.489,17.829,29.324,17.529,13.681,13.431,12.444,12.365
bisa-able,bisa,able,v,0.102341,0.189535,18,0.119341,133.722,303.782,2067.011,2326.681,52.758,66.304,80.393,46.771,46.043,26.906,26.407,0.662,46.043,24.914,21.490,0.728,19.138,0.728,21.857,25.281,25.744,44.914,34.704,32.680,30.570,27.118,14.136,10.210,2.024,14.343,17.796,30.778,14.236,13.758,13.553,12.594,12.516
bisa-able,bisa,able,v,0.102341,0.189535,19,0.120341,133.830,305.204,2079.002,2304.530,52.509,66.902,79.089,46.884,46.384,27.507,25.038,-0.502,46.384,25.031,21.457,0.501,18.877,0.501,21.854,25.427,25.541,45.042,35.165,33.189,30.830,27.272,12.510,9.877,1.975,14.212,17.770,32.532,15.033,13.867,13.702,12.774,12.696
bisa-able,bisa,able,v,0.102341,0.189535,20,0.121341,133.938,305.038,2089.730,2303.605,52.556,67.445,79.058,47.015,46.721,28.293,25.353,-0.178,46.721,24.976,21.334,0.293,18.428,0.293,22.039,25.680,25.531,45.167,35.457,34.015,31.182,27.333,11.872,9.710,1.442,13.985,17.834,33.296,14.900,14.027,13.895,13.000,12.921
bisa-able,bisa,able,v,0.102341,0.189535,21,0.122341,134.047,304.703,2100.324,2304.928,52.634,67.988,79.161,47.101,47.046,29.076,24.995,0.031,47.046,24.810,21.111,0.056,17.969,0.056,22.292,25.990,24.964,45.247,35.717,34.852,31.531,27.291,11.244,9.529,0.866,13.715,17.956,34.003,14.690,14.254,14.148,13.285,13.206
bisa-able,bisa,able,v,0.102341,0.189535,22,0.123341,134.130,304.368,2110.919,2306.252,52.709,68.532,79.258,47.117,47.326,29.535,24.607,1.706,47.326,24.603,20.811,-0.209,17.791,-0.209,22.514,26.306,22.901,45.256,35.941,35.360,31.836,27.208,10.523,9.315,0.582,13.420,18.049,34.733,16.087,14.566,14.475,13.647,13.567
bisa-able,bisa,able,v,0.102341,0.189535,23,0.124341,134.178,304.032,2121.513,2307.575,52.779,69.075,79.348,47.072,47.566,29.681,24.675,3.720,47.566,24.428,20.427,-0.495,17.885,-0.495,22.643,26.645,20.955,45.205,36.134,35.548,32.099,27.156,9.700,9.071,0.586,13.106,18.050,35.505,15.651,14.968,14.879,14.094,14.012
bisa-able,bisa,able,v,0.102341,0.189535,24,0.125341,134.225,303.697,2132.108,2308.898,52.849,69.624,79.438,47.002,47.784,29.813,24.658,4.250,47.784,24.308,21.367,-0.782,17.971,-0.782,22.694,25.635,20.408,45.130,36.304,35.722,32.340,27.157,10.183,8.825,0.582,12.790,17.973,34.947,13.492,15.443,15.347,14.610,14.527
bisa-able,bisa,able,v,0.102341,0.189535,25,0.126341,134.273,303.362,2142.702,2310.221,52.919,70.178,79.528,46.917,47.992,29.984,24.422,4.585,47.992,24.197,22.332,-1.074,18.008,-1.074,22.720,24.586,19.837,45.040,36.465,35.935,32.570,27.169,10.670,8.575,0.530,12.470,17.871,34.370,17.020,15.973,15.861,15.178,15.092
bisa-able,bisa,able,v,0.102341,0.189535,26,0.127341,134.321,303.296,2142.986,2346.269,52.939,70.203,81.724,46.856,48.220,30.049,24.138,5.054,48.220,24.037,23.142,-1.363,18.170,-1.363,22.819,23.715,19.083,44.977,36.673,36.015,32.804,27.017,13.490,8.304,0.658,12.173,17.960,31.487,17.902,16.538,16.406,15.778,15.690
bisa-able,bisa,able,v,0.102341,0.189535,27,0.128341,134.368,303.371,2137.821,2400.668,52.931,69.945,85.147,46.874,48.453,30.207,23.787,5.878,48.453,23.872,22.309,-1.579,18.247,-1.579,23.002,24.564,17.909,44.994,36.900,36.171,33.033,26.799,15.441,8.094,0.729,11.961,18.195,29.553,18.565,17.122,16.966,16.393,16.302
bisa-able,bisa,able,v,0.102341,0.189535,28,0.129341,134.416,303.447,2132.656,2455.066,52.924,69.689,88.701,46.912,48.700,30.582,23.584,6.824,48.700,24.568,18.544,-1.788,18.118,-1.788,22.345,28.368,16.760,45.032,37.141,36.546,33.276,27.441,14.017,7.891,0.595,11.756,17.590,31.014,17.773,17.703,17.525,17.004,16.909
bisa-able,bisa,able,v,0.102341,0.189535,29,0.130341,134.464,303.522,2127.491,2509.464,52.917,69.435,92.383,46.909,48.920,30.821,23.137,6.699,48.920,25.237,19.168,-2.011,18.098,-2.011,21.672,27.741,16.438,45.028,37.354,36.785,33.491,28.058,16.683,7.673,0.570,11.537,16.970,28.344,18.388,18.265,18.067,17.593,17.492
bisa-able,bisa,able,v,0.102341,0.189535,30,0.131341,134.511,303.598,2122.326,2563.862,52.910,69.181,96.188,46.850,49.092,30.781,23.013,6.384,49.092,25.866,20.118,-2.243,18.311,-2.243,20.983,26.731,16.630,44.967,37.521,36.744,33.659,28.634,19.456,7.446,0.777,11.308,16.334,25.512,20.297,18.789,18.576,18.142,18.032
bisa-able,bisa,able,v,0.102341,0.189535,31,0.132341,134.559,303.673,2117.161,2618.261,52.903,68.929,100.111,46.759,49.226,30.688,23.112,6.138,49.226,26.451,20.955,-2.467,18.538,-2.467,20.307,25.804,16.974,44.876,37.648,36.650,33.788,29.166,21.949,7.228,0.998,11.088,15.710,22.928,22.003,19.255,19.036,18.632,18.512
bisa-able,bisa,able,v,0.102341,0.189535,32,0.133341,134.607,303.572,2114.493,2655.837,52.929,68.804,102.892,46.661,49.326,30.743,23.796,6.085,49.326,26.981,21.663,-2.666,18.583,-2.666,19.680,24.997,17.711,44.775,37.725,36.721,33.896,29.677,23.710,7.051,1.004,10.879,15.098,21.065,22.921,19.652,19.437,19.053,18.920
bisa-able,bisa,able,v,0.102341,0.189535,33,0.134341,134.654,303.210,2115.506,2668.622,53.004,68.864,103.860,46.571,49.424,30.809,24.682,6.148,49.424,27.441,22.214,-2.853,18.615,-2.853,19.130,24.356,18.534,44.679,37.771,36.825,34.017,30.169,24.584,6.908,0.946,10.662,14.510,20.095,23.375,20.028,19.827,19.454,19.303
bisa-able,bisa,able,v,0.102341,0.189535,34,0.135341,134.702,302.848,2116.518,2681.407,53.080,68.925,104.834,46.564,49.530,30.827,25.528,6.209,49.530,27.839,22.612,-2.966,18.704,-2.966,18.725,23.952,19.319,44.667,37.825,36.882,34.146,30.599,25.300,6.841,0.943,10.521,14.068,19.366,23.927,20.391,20.211,19.843,19.670
bisa-able,bisa,able,v,0.102341,0.189535,35,0.136341,134.749,302.487,2117.530,2694.192,53.155,68.985,105.814,46.631,49.654,31.029,26.229,6.606,49.654,28.192,22.866,-3.023,18.625,-3.023,18.439,23.765,19.623,44.727,37.898,37.124,34.293,30.984,25.868,6.830,0.774,10.434,13.743,18.859,21.570,20.736,20.581,20.213,20.015
bisa-able,bisa,able,v,0.102341,0.189535,36,0.137341,134.797,302.125,2118.543,2706.977,53.231,69.045,106.800,46.692,49.789,31.320,26.730,5.915,49.789,28.511,22.979,-3.097,18.469,-3.097,18.182,23.713,20.815,44.783,37.981,37.453,34.451,31.334,26.292,6.802,0.528,10.332,13.449,18.491,20.977,21.055,20.930,20.556,20.330
bisa-able,bisa,able,v,0.102341,0.189535,37,0.138341,134.901,301.763,2119.555,2719.762,53.315,69.117,107.809,46.709,49.905,31.377,27.011,5.781,49.905,28.790,22.914,-3.196,18.528,-3.196,17.919,23.795,21.230,44.792,38.029,37.559,34.592,31.647,26.534,6.762,0.470,10.200,13.145,18.257,20.800,21.342,21.248,20.863,20.610
bisa-able,bisa,able,v,0.102341,0.189535,38,0.139341,135.089,301.484,2121.091,2734.205,53.397,69.231,108.978,46.690,49.999,31.223,27.083,5.727,49.999,29.031,22.672,-3.309,18.776,-3.309,17.659,24.018,21.356,44.763,38.041,37.462,34.707,31.923,26.621,6.722,0.579,10.056,12.840,18.142,20.998,21.592,21.529,21.128,20.849
bisa-able,bisa,able,v,0.102341,0.189535,39,0.140341,135.276,301.657,2125.497,2757.732,53.392,69.492,110.864,46.654,50.072,31.147,26.980,5.655,50.072,29.221,22.251,-3.418,18.924,-3.418,17.433,24.403,21.325,44.723,38.079,37.407,34.774,32.150,26.647,6.644,0.672,9.949,12.573,18.076,20.170,21.798,21.764,21.342,21.040
bisa-able,bisa,able,v,0.102341,0.189535,40,0.141341,135.464,301.830,2129.903,2781.259,53.387,69.754,112.770,46.605,50.129,31.180,26.743,5.401,50.129,29.351,21.689,-3.524,18.949,-3.524,17.254,24.916,21.342,44.671,38.103,37.461,34.827,32.317,26.524,6.569,0.641,9.844,12.354,18.148,20.315,21.953,21.946,21.497,21.176
bisa-able,bisa,able,v,0.102341,0.189535,41,0.142341,135.651,302.003,2134.308,2804.786,53.382,70.017,114.697,46.595,50.201,31.047,26.429,5.995,50.201,29.402,21.305,-3.607,19.154,-3.607,17.193,25.289,20.434,44.657,38.140,37.349,34.894,32.404,26.568,6.517,0.792,9.763,12.252,18.088,21.264,22.052,22.066,21.587,21.252
