Filename,var1,var2,var3,Label,seg_Start,seg_End,t,t_ms,f0,F1,F2,F3,B1,B2,B3,H1u,H2u,H4u,H2Ku,H5Ku,A1u,A2u,A3u,H1H2u,H2H4u,H1A1u,H1A2u,H1A3u,H2KH5Ku,H1c,H2c,H4c,A1c,A2c,A3c,H1H2c,H2H4c,H1A1c,H1A2c,H1A3c,CPP,HNR05,HNR15,HNR25,HNR35
25e-cag-w_Audio,25e,cag,w_Audio,a,0.636157,0.888197,189,0.824157,275.916,981.241,1908.974,3275.796,58.782,83.255,216.634,41.907,37.802,37.181,25.433,1.333,37.181,25.427,15.005,4.105,0.622,4.726,16.480,26.903,24.100,40.993,33.688,22.082,9.845,6.276,13.495,7.305,11.606,31.149,34.717,27.498,17.497,29.821,20.107,16.472,15.354
25e-cag-w_Audio,25e,cag,w_Audio,a,0.636157,0.888197,190,0.825157,275.691,980.798,1913.497,3282.813,58.752,83.470,217.436,41.879,37.788,37.305,25.519,3.217,37.305,25.500,15.676,4.092,0.483,4.575,16.379,26.204,22.302,40.967,33.682,22.205,9.986,6.413,14.206,7.286,11.476,30.982,34.554,26.762,17.694,29.990,20.168,16.618,15.547
25e-cag-w_Audio,25e,cag,w_Audio,a,0.636157,0.888197,191,0.826157,275.465,980.356,1918.020,3289.829,58.722,83.686,218.239,41.841,37.773,37.384,25.597,2.519,37.384,25.542,16.318,4.068,0.390,4.458,16.299,25.524,23.078,40.931,33.675,22.283,10.082,6.520,14.887,7.256,11.392,30.849,34.411,26.044,17.299,30.234,20.221,16.771,15.732
25e-cag-w_Audio,25e,cag,w_Audio,a,0.636157,0.888197,192,0.827157,275.240,979.913,1922.543,3296.845,58.693,83.903,219.042,41.810,37.726,37.415,25.884,0.827,37.415,25.549,16.838,4.084,0.310,4.394,16.261,24.972,25.057,40.901,33.635,22.313,10.130,6.590,15.447,7.266,11.322,30.771,34.311,25.454,16.110,30.534,20.267,16.927,15.909
25e-cag-w_Audio,25e,cag,w_Audio,a,0.636157,0.888197,193,0.828157,275.014,978.925,1927.574,3298.382,58.660,84.150,219.140,41.785,37.676,37.423,25.520,0.071,37.423,25.515,17.168,4.110,0.253,4.362,16.270,24.617,25.448,40.878,33.590,22.366,10.165,6.640,15.744,7.288,11.224,30.713,34.238,25.134,16.645,30.869,20.307,17.083,16.080
25e-cag-w_Audio,25e,cag,w_Audio,a,0.636157,0.888197,194,0.829157,274.789,977.538,1932.978,3295.909,58.624,84.420,218.722,41.754,37.639,37.413,25.449,0.060,37.413,25.449,17.289,4.115,0.226,4.341,16.305,24.465,25.390,40.847,33.553,22.433,10.187,6.671,15.781,7.293,11.120,30.660,34.176,25.066,16.890,31.217,20.341,17.238,16.242
25e-cag-w_Audio,25e,cag,w_Audio,a,0.636157,0.888197,195,0.830157,274.563,976.151,1938.382,3293.436,58.588,84.692,218.304,41.716,37.577,37.361,25.461,-0.188,37.361,25.374,17.216,4.140,0.216,4.356,16.343,24.501,25.650,40.810,33.492,22.459,10.168,6.692,15.621,7.318,11.033,30.642,34.117,25.189,17.441,31.557,20.371,17.388,16.396
25e-cag-w_Audio,25e,cag,w_Audio,a,0.636157,0.888197,196,0.831157,274.338,974.764,1943.786,3290.963,58.552,84.966,217.887,41.688,37.490,37.279,25.438,-0.805,37.279,25.292,16.976,4.198,0.211,4.409,16.396,24.712,26.244,40.782,33.406,22.454,10.117,6.707,15.296,7.375,10.953,30.664,34.075,25.486,17.916,31.868,20.397,17.530,16.541
25e-cag-w_Audio,25e,cag,w_Audio,a,0.636157,0.888197,197,0.832157,274.110,973.377,1949.190,3288.490,58.516,85.242,217.470,41.662,37.413,37.171,25.290,0.255,37.171,25.200,16.607,4.248,0.242,4.490,16.462,25.054,25.036,40.756,33.330,22.422,10.042,6.711,14.842,7.425,10.908,30.714,34.044,25.914,17.315,32.128,20.420,17.662,16.676
25e-cag-w_Audio,25e,cag,w_Audio,a,0.636157,0.888197,198,0.833157,273.874,971.990,1954.594,3286.017,58.479,85.517,217.049,41.622,37.351,37.041,25.146,0.544,37.041,25.098,16.151,4.271,0.310,4.581,16.524,25.471,24.602,40.717,33.269,22.366,9.943,6.706,14.300,7.448,10.903,30.773,34.011,26.417,18.375,32.316,20.441,17.780,16.800
25e-cag-w_Audio,25e,cag,w_Audio,a,0.636157,0.888197,199,0.834157,273.638,968.958,1956.541,3287.192,58.432,85.591,217.096,41.581,37.254,36.873,25.938,0.026,36.873,25.001,15.930,4.327,0.381,4.708,16.580,25.651,25.912,40.673,33.157,22.388,9.820,6.701,14.124,7.517,10.768,30.853,33.972,26.549,17.731,32.411,20.460,17.882,16.914
25e-cag-w_Audio,25e,cag,w_Audio,a,0.636157,0.888197,200,0.835157,273.402,962.545,1951.386,3295.860,58.363,85.248,218.103,41.549,37.146,36.683,27.625,-0.417,36.683,24.923,15.706,4.403,0.462,4.866,16.626,25.843,28.043,40.632,32.999,22.621,9.703,6.707,14.214,7.633,10.378,30.929,33.925,26.418,17.624,32.394,20.474,17.965,17.014
25e-cag-w_Audio,25e,cag,w_Audio,a,0.636157,0.888197,201,0.836157,273.166,956.132,1946.232,3304.527,58.294,84.907,219.110,41.511,37.172,36.470,26.489,0.175,36.470,24.881,15.287,4.339,0.702,5.041,16.630,26.224,26.314,40.585,32.975,22.817,9.563,6.751,14.108,7.610,10.157,31.022,33.834,26.477,18.707,32.275,20.478,18.027,17.096
25e-cag-w_Audio,25e,cag,w_Audio,a,0.636157,0.888197,202,0.837157,272.930,949.720,1941.077,3313.195,58.226,84.568,220.119,41.459,37.184,36.222,25.083,2.435,36.222,24.885,14.626,4.276,0.962,5.238,16.574,26.833,22.648,40.523,32.934,22.967,9.388,6.841,13.759,7.588,9.967,31.135,33.682,26.763,19.680,32.074,20.474,18.072,17.162
25e-cag-w_Audio,25e,cag,w_Audio,a,0.636157,0.888197,203,0.838157,272.694,943.307,1935.922,3321.863,58.157,84.231,221.128,41.414,37.235,35.938,25.015,-0.571,35.938,24.892,13.693,4.179,1.297,5.477,16.522,27.721,25.586,40.468,32.932,23.070,9.177,6.935,13.139,7.535,9.862,31.291,33.533,27.329,21.848,31.810,20.464,18.104,17.217
25e-cag-w_Audio,25e,cag,w_Audio,a,0.636157,0.888197,204,0.839157,272.458,936.894,1930.768,3330.531,58.089,83.897,222.139,41.380,37.308,35.623,25.985,-1.971,35.623,25.413,12.536,4.071,1.686,5.757,15.967,28.844,27.956,40.423,32.952,23.133,8.936,7.543,12.293,7.472,9.819,31.487,32.880,28.130,21.201,31.503,20.452,18.127,17.263
25e-cag-w_Audio,25e,cag,w_Audio,a,0.636157,0.888197,205,0.840157,272.222,930.129,1926.332,3338.996,58.019,83.605,223.125,41.333,37.343,35.284,26.957,-2.132,35.284,25.819,11.937,3.989,2.059,6.049,15.514,29.396,29.088,40.366,32.928,23.189,8.679,8.055,12.001,7.438,9.739,31.686,32.310,28.365,19.382,31.174,20.442,18.145,17.305
25e-cag-w_Audio,25e,cag,w_Audio,a,0.636157,0.888197,206,0.841157,271.986,919.160,1930.465,3345.047,57.923,83.799,223.799,41.277,37.387,34.915,28.169,-1.785,34.915,26.050,11.377,3.890,2.473,6.362,15.227,29.900,29.954,40.293,32.876,23.514,8.475,8.600,11.685,7.417,9.362,31.818,31.693,28.608,21.513,30.842,20.435,18.162,17.344
25e-cag-w_Audio,25e,cag,w_Audio,a,0.636157,0.888197,207,0.842157,271.750,908.191,1934.598,3351.098,57.826,83.994,224.474,41.236,37.474,34.531,26.514,-1.161,34.642,26.119,11.576,3.762,2.943,6.593,15.117,29.659,27.674,40.234,32.863,23.799,8.368,8.983,12.130,7.371,9.063,31.866,31.251,28.104,21.453,30.527,20.436,18.183,17.386
25e-cag-w_Audio,25e,cag,w_Audio,a,0.636157,0.888197,208,0.843157,271.514,897.222,1938.731,3357.149,57.729,84.190,225.149,41.200,37.563,34.136,26.143,-0.752,34.714,26.030,12.121,3.637,3.427,6.486,15.170,29.079,26.895,40.180,32.847,24.049,8.604,9.208,12.922,7.333,8.798,31.577,30.972,27.258,19.258,30.249,20.448,18.212,17.432
25e-cag-w_Audio,25e,cag,w_Audio,a,0.636157,0.888197,209,0.844157,271.279,886.254,1942.864,3363.199,57.632,84.387,225.824,41.148,37.623,33.742,26.984,-0.317,34.797,25.779,12.639,3.525,3.881,6.350,15.369,28.508,27.301,40.109,32.795,24.280,8.850,9.273,13.690,7.313,8.516,31.259,30.836,26.418,18.468,30.028,20.473,18.251,17.487
25e-cag-w_Audio,25e,cag,w_Audio,a,0.636157,0.888197,210,0.845157,271.043,875.285,1946.996,3369.250,57.534,84.585,226.499,41.093,37.705,33.350,27.057,0.006,34.882,25.388,13.021,3.388,4.355,6.211,15.705,28.072,27.051,40.034,32.760,24.493,9.098,9.199,14.324,7.273,8.267,30.936,30.835,25.710,18.950,29.873,20.515,18.304,17.552
25e-cag-w_Audio,25e,cag,w_Audio,a,0.636157,0.888197,211,0.846157,270.807,864.316,1951.129,3375.301,57.435,84.784,227.175,41.054,37.829,32.965,26.856,0.204,34.976,24.893,13.258,3.226,4.863,6.079,16.161,27.797,26.652,39.975,32.762,24.698,9.353,9.022,14.815,7.213,8.063,30.622,30.953,25.160,19.858,29.759,20.572,18.364,17.620
25e-cag-w_Audio,25e,cag,w_Audio,a,0.636157,0.888197,212,0.847157,270.561,853.562,1944.763,3368.375,57.335,84.373,226.164,41.011,37.939,32.582,26.463,0.898,35.103,24.336,13.538,3.072,5.357,5.908,16.676,27.474,25.565,39.909,32.738,24.835,9.618,8.655,15.318,7.171,7.903,30.291,31.254,24.591,20.551,29.674,20.641,18.428,17.692
25e-cag-w_Audio,25e,cag,w_Audio,a,0.636157,0.888197,213,0.848157,270.277,842.854,1936.207,3358.742,57.230,83.834,224.788,40.951,38.032,32.213,26.235,1.957,35.210,23.767,14.002,2.919,5.819,5.741,17.185,26.949,24.278,39.825,32.690,24.957,9.856,8.253,16.000,7.135,7.733,29.970,31.572,23.825,21.743,29.612,20.720,18.496,17.765
25e-cag-w_Audio,25e,cag,w_Audio,a,0.636157,0.888197,214,0.849157,269.994,832.145,1927.651,3349.109,57.123,83.301,223.416,40.894,38.150,31.866,26.660,3.038,35.297,23.698,14.266,2.744,6.284,5.598,17.197,26.628,23.622,39.744,32.660,25.089,10.075,8.353,16.484,7.083,7.571,29.669,31.390,23.259,21.147,29.562,20.804,18.567,17.839
25e-cag-w_Audio,25e,cag,w_Audio,a,0.636157,0.888197,215,0.850157,269.710,821.436,1919.095,3339.476,57.014,82.773,222.047,40.851,38.299,31.523,28.225,3.876,35.369,23.824,14.301,2.552,6.776,5.481,17.027,26.549,24.349,39.674,32.653,25.216,10.280,8.652,16.743,7.021,7.438,29.394,31.023,22.931,21.511,29.518,20.892,18.640,17.915
25e-cag-w_Audio,25e,cag,w_Audio,a,0.636157,0.888197,216,0.851157,269.426,810.728,1910.539,3329.843,56.904,82.252,220.683,40.790,38.421,31.184,27.535,3.602,35.438,23.915,14.577,2.370,7.237,5.352,16.875,26.213,23.933,39.587,32.611,25.336,10.483,8.918,17.245,6.977,7.275,29.104,30.670,22.343,21.365,29.469,20.980,18.713,17.990
25e-cag-w_Audio,25e,cag,w_Audio,a,0.636157,0.888197,217,0.852157,269.142,800.019,1901.983,3320.210,56.791,81.736,219.323,40.714,38.531,30.846,26.210,2.722,35.459,23.976,14.754,2.183,7.685,5.255,16.738,25.960,23.487,39.484,32.547,25.450,10.639,9.157,17.651,6.936,7.098,28.845,30.326,21.833,19.130,29.409,21.065,18.787,18.065
25e-cag-w_Audio,25e,cag,w_Audio,a,0.636157,0.888197,218,0.853157,268.859,790.689,1898.092,3312.244,56.686,81.477,218.179,40.648,38.665,30.487,24.946,1.913,35.433,24.035,14.935,1.983,8.178,5.215,16.613,25.712,23.033,39.393,32.526,25.489,10.738,9.413,17.990,6.867,7.038,28.655,29.980,21.403,18.817,29.327,21.144,18.858,18.139
25e-cag-w_Audio,25e,cag,w_Audio,a,0.636157,0.888197,219,0.854157,268.575,782.369,1897.614,3305.498,56.587,81.404,217.194,40.592,38.812,30.198,24.512,1.492,35.374,24.097,15.007,1.780,8.614,5.217,16.495,25.585,23.020,39.316,32.533,25.561,10.796,9.686,18.167,6.783,6.972,28.520,29.630,21.148,19.102,29.216,21.214,18.927,18.212
25e-cag-w_Audio,25e,cag,w_Audio,a,0.636157,0.888197,220,0.855157,268.291,774.048,1897.137,3298.752,56.487,81.331,216.211,40.517,38.929,29.930,24.443,1.225,35.277,24.148,14.966,1.587,8.999,5.240,16.369,25.550,23.218,39.219,32.503,25.651,10.815,9.950,18.234,6.715,6.853,28.404,29.268,20.984,18.897,29.089,21.289,19.005,18.292
25e-cag-w_Audio,25e,cag,w_Audio,a,0.636157,0.888197,221,0.856157,268.008,765.727,1896.659,3292.007,56.385,81.258,215.230,40.431,39.040,29.617,24.560,1.112,35.129,24.195,14.832,1.391,9.423,5.301,16.236,25.598,23.448,39.110,32.459,25.692,10.785,10.211,18.210,6.651,6.767,28.325,28.899,20.900,17.494,28.997,21.404,19.121,18.407
25e-cag-w_Audio,25e,cag,w_Audio,a,0.636157,0.888197,222,0.857157,267.724,757.406,1896.181,3285.261,56.281,81.185,214.251,40.361,39.172,29.306,25.002,0.916,34.942,24.238,14.639,1.189,9.866,5.419,16.123,25.722,24.085,39.016,32.429,25.733,10.715,10.470,18.127,6.588,6.696,28.302,28.546,20.890,17.873,28.923,21.546,19.261,18.543
25e-cag-w_Audio,25e,cag,w_Audio,a,0.636157,0.888197,223,0.858157,267.440,749.085,1895.704,3278.515,56.174,81.112,213.275,40.295,39.301,28.991,25.317,0.693,34.740,24.265,14.406,0.994,10.311,5.555,16.030,25.889,24.624,38.926,32.387,25.766,10.630,10.714,18.007,6.539,6.621,28.296,28.212,20.920,18.322,28.850,21.696,19.410,18.688
25e-cag-w_Audio,25e,cag,w_Audio,a,0.636157,0.888197,224,0.859157,267.157,739.244,1896.798,3272.676,56.052,81.124,212.414,40.213,39.403,28.619,25.205,1.845,34.502,24.249,14.144,0.810,10.784,5.711,15.964,26.069,23.360,38.814,32.272,25.816,10.534,10.977,17.887,6.541,6.457,28.279,27.837,20.927,18.897,28.758,21.837,19.554,18.827
25e-cag-w_Audio,25e,cag,w_Audio,a,0.636157,0.888197,225,0.860157,266.873,726.278,1901.120,3268.697,55.895,81.310,211.790,40.122,39.496,28.164,24.627,0.962,34.227,24.172,13.851,0.626,11.332,5.895,15.949,26.271,23.665,38.680,32.053,25.932,10.453,11.304,17.798,6.627,6.121,28.226,27.376,20.882,18.457,28.627,21.950,19.676,18.947
25e-cag-w_Audio,25e,cag,w_Audio,a,0.636157,0.888197,226,0.861157,266.589,713.313,1905.443,3264.719,55.733,81.497,211.167,40.048,39.599,27.684,24.014,0.687,34.179,24.013,13.537,0.448,11.915,5.868,16.035,26.511,23.327,38.560,31.814,26.016,10.599,11.551,17.693,6.747,5.798,27.961,27.009,20.867,17.282,28.439,22.019,19.761,19.034
25e-cag-w_Audio,25e,cag,w_Audio,a,0.636157,0.888197,227,0.862157,266.273,700.348,1909.766,3260.741,55.560,81.679,210.531,39.970,39.680,27.186,23.888,-0.105,36.055,23.737,13.257,0.290,12.494,3.915,16.233,26.713,23.993,38.435,31.522,26.076,12.669,11.686,17.628,6.913,5.446,25.767,26.749,20.808,18.607,28.174,22.025,19.794,19.074
25e-cag-w_Audio,25e,cag,w_Audio,a,0.636157,0.888197,228,0.863157,265.829,687.383,1914.088,3256.762,55.366,81.841,209.840,39.881,39.724,26.609,23.533,-0.803,35.939,23.327,13.033,0.156,13.115,3.941,16.554,26.848,24.336,38.297,31.167,26.042,12.743,11.688,17.620,7.130,5.124,25.553,26.609,20.677,18.593,27.813,21.951,19.760,19.053
25e-cag-w_Audio,25e,cag,w_Audio,a,0.636157,0.888197,229,0.864157,265.384,674.418,1918.411,3252.784,55.164,82.004,209.151,39.802,39.739,25.956,23.104,-1.507,35.809,22.776,12.836,0.063,13.783,3.993,17.027,26.966,24.611,38.166,30.740,25.931,12.804,11.554,17.646,7.427,4.809,25.362,26.613,20.520,18.693,27.337,21.778,19.643,18.957
25e-cag-w_Audio,25e,cag,w_Audio,a,0.636157,0.888197,230,0.865157,264.939,661.690,1922.565,3249.097,54.957,82.159,208.500,39.763,39.729,25.256,22.507,-2.030,39.729,22.089,12.629,0.035,14.473,0.035,17.674,27.134,24.537,38.073,30.247,25.759,16.910,11.280,17.667,7.826,4.488,21.163,26.793,20.406,18.806,26.720,21.493,19.433,18.779
25e-cag-w_Audio,25e,cag,w_Audio,a,0.636157,0.888197,231,0.866157,264.495,651.800,1924.704,3248.883,54.779,82.202,208.282,39.695,39.657,24.556,21.968,-2.912,39.657,21.269,12.377,0.039,15.101,0.039,18.426,27.319,24.880,37.962,29.773,25.458,16.981,10.770,17.647,8.188,4.316,20.981,27.191,20.315,19.559,25.949,21.103,19.142,18.532
25e-cag-w_Audio,25e,cag,w_Audio,a,0.636157,0.888197,232,0.867157,264.050,641.910,1926.843,3248.670,54.597,82.246,208.064,39.592,39.508,23.778,21.408,-3.861,39.508,20.398,12.032,0.084,15.731,0.084,19.195,27.560,25.269,37.813,29.186,25.077,16.975,10.213,17.538,8.627,4.108,20.838,27.600,20.275,19.977,25.052,20.625,18.780,18.225
25e-cag-w_Audio,25e,cag,w_Audio,a,0.636157,0.888197,233,0.868157,263.606,632.020,1928.981,3248.456,54.409,82.289,207.847,39.472,39.277,22.931,20.727,-4.467,39.277,19.832,11.558,0.195,16.346,0.195,19.640,27.914,25.194,37.644,28.472,24.630,16.886,9.964,17.303,9.172,3.842,20.758,27.680,20.341,19.881,24.061,20.076,18.361,17.867
25e-cag-w_Audio,25e,cag,w_Audio,a,0.636157,0.888197,234,0.869157,263.161,622.130,1931.120,3248.242,54.215,82.333,207.629,39.314,38.955,22.055,19.927,-4.879,38.955,19.114,10.932,0.358,16.901,0.358,20.199,28.381,24.806,37.435,27.618,24.152,16.708,9.567,16.921,9.817,3.466,20.728,27.868,20.514,19.215,23.004,19.469,17.893,17.465
25e-cag-w_Audio,25e,cag,w_Audio,a,0.636157,0.888197,235,0.870157,262.717,612.239,1933.259,3248.029,54.016,82.376,207.412,39.109,38.503,21.177,18.748,-5.243,38.503,18.252,10.157,0.607,17.326,0.607,20.857,28.953,23.992,37.178,26.576,23.675,16.398,9.029,16.393,10.602,2.901,20.779,28.149,20.785,18.931,21.913,18.823,17.390,17.028
25e-cag-w_Audio,25e,cag,w_Audio,a,0.636157,0.888197,236,0.871157,262.272,602.349,1935.398,3247.815,53.811,82.420,207.194,38.854,37.903,20.188,17.282,-5.444,37.903,17.258,9.238,0.951,17.715,0.951,21.596,29.616,22.726,36.865,25.318,23.086,15.942,8.363,15.726,11.547,2.232,20.923,28.503,21.139,18.151,20.817,18.153,16.862,16.564
25e-cag-w_Audio,25e,cag,w_Audio,a,0.636157,0.888197,237,0.872157,261.828,591.888,1938.137,3253.330,53.590,82.498,207.686,38.565,37.254,19.093,16.204,-5.849,37.254,16.122,8.179,1.311,18.161,1.311,22.443,30.386,22.053,36.514,23.882,22.420,15.447,7.583,15.013,12.631,1.462,21.067,28.931,21.501,17.545,19.748,17.474,16.320,16.082
25e-cag-w_Audio,25e,cag,w_Audio,a,0.636157,0.888197,238,0.873157,261.383,581.308,1941.001,3260.039,53.360,82.583,208.327,38.225,36.776,17.949,14.950,-7.020,36.776,14.823,6.971,1.449,18.827,1.449,23.402,31.254,21.970,36.105,22.498,21.713,15.125,6.650,14.174,13.607,0.786,20.981,29.455,21.932,16.177,18.735,16.803,15.776,15.590
25e-cag-w_Audio,25e,cag,w_Audio,a,0.636157,0.888197,239,0.874157,260.938,570.728,1943.866,3266.748,53.123,82.668,208.967,37.829,36.130,16.745,13.788,-8.444,36.130,13.367,5.648,1.700,19.385,1.700,24.462,32.182,22.232,35.637,20.817,20.946,14.635,5.565,13.224,14.819,-0.129,21.002,30.072,22.413,14.099,17.809,16.156,15.241,15.096
25e-cag-w_Audio,25e,cag,w_Audio,a,0.636157,0.888197,240,0.875157,260.494,560.149,1946.730,3273.458,52.877,82.753,209.606,37.398,35.309,15.347,12.334,-9.917,35.309,11.781,5.090,2.089,19.961,2.089,25.617,32.308,22.251,35.128,18.819,19.989,13.970,4.355,13.045,16.309,-1.170,21.158,30.773,22.083,13.493,16.954,15.512,14.695,15.063
25e-cag-w_Audio,25e,cag,w_Audio,a,0.636157,0.888197,241,0.876157,260.049,549.569,1949.594,3280.167,52.624,82.839,210.246,36.970,34.316,13.823,10.373,-11.217,34.316,10.100,4.649,2.654,20.493,2.654,26.870,32.321,21.589,34.618,16.515,18.907,13.135,3.056,12.989,18.103,-2.393,21.483,31.562,21.629,12.844,16.063,14.791,14.066,16.512
25e-cag-w_Audio,25e,cag,w_Audio,a,0.636157,0.888197,242,0.877157,259.467,538.989,1952.459,3286.876,52.347,82.901,210.825,36.537,33.109,12.314,8.363,-8.895,33.109,8.342,3.972,3.428,20.795,3.428,28.195,32.566,17.258,34.100,13.984,17.836,12.084,1.682,12.700,20.116,-3.852,22.016,32.418,21.400,11.749,15.155,14.015,13.378,18.927
25e-cag-w_Audio,25e,cag,w_Audio,a,0.636157,0.888197,243,0.878157,258.342,522.062,1970.722,3290.082,51.864,83.755,210.727,36.104,31.700,7.749,7.021,-8.924,32.387,6.453,3.128,4.405,23.950,3.717,29.652,32.976,15.945,33.524,11.084,14.012,11.619,0.556,12.197,22.441,-2.929,21.905,32.969,21.327,11.171,14.256,13.212,12.658,21.704
25e-cag-w_Audio,25e,cag,w_Audio,a,0.636157,0.888197,244,0.879157,257.216,500.491,2000.255,3290.722,51.250,85.298,210.311,35.730,30.126,5.122,5.192,-10.219,31.888,4.324,2.185,5.604,25.004,3.842,31.406,33.545,15.411,32.937,10.905,12.379,11.456,-0.510,11.585,22.032,-1.475,21.480,33.447,21.352,14.384,13.391,12.411,11.935,24.240
25e-cag-w_Audio,25e,cag,w_Audio,a,0.636157,0.888197,245,0.880157,256.091,478.920,2029.789,3291.363,49.601,86.893,209.894,35.464,28.561,2.271,3.285,-10.120,31.189,1.871,1.187,6.903,26.290,4.274,33.593,34.277,13.405,32.420,12.981,10.536,10.925,-1.874,10.949,19.439,2.445,21.495,34.294,21.471,12.376,12.588,11.640,11.236,25.930
25e-cag-w_Audio,25e,cag,w_Audio,a,0.636157,0.888197,246,0.881157,254.966,457.348,2059.322,3292.004,49.677,88.539,209.477,35.262,27.140,-0.888,3.540,-10.213,30.363,-0.246,0.132,8.123,28.027,4.900,35.509,35.130,13.753,31.925,15.102,8.402,10.572,-2.875,10.288,16.823,6.700,21.353,34.800,21.637,10.846,11.870,10.927,10.589,26.170
25e-cag-w_Audio,25e,cag,w_Audio,a,0.636157,0.888197,247,0.882157,253.840,435.777,2088.855,3292.644,50.393,90.236,209.060,35.111,26.049,-5.684,1.905,-10.079,29.518,-0.863,-0.770,9.062,31.733,5.593,35.974,35.881,11.984,31.427,16.998,4.652,10.326,-2.343,9.816,14.428,12.347,21.101,33.770,21.611,12.820,11.266,10.302,10.024,24.355
25e-cag-w_Audio,25e,cag,w_Audio,a,0.636157,0.888197,248,0.883157,252.715,414.205,2118.389,3293.285,51.785,91.982,208.642,35.044,25.425,-11.355,1.576,-9.459,28.730,0.275,-1.294,9.619,36.780,6.314,34.769,36.337,11.035,30.943,18.950,0.051,10.263,-0.021,9.760,11.993,18.900,20.680,30.964,21.184,13.209,10.801,9.792,9.568,19.882
25e-cag-w_Audio,25e,cag,w_Audio,a,0.636157,0.888197,249,0.884157,251.589,396.612,2138.909,3292.274,53.411,93.157,208.021,35.050,25.331,-13.547,1.408,-10.667,27.922,0.712,-1.886,9.719,38.878,7.128,34.339,36.936,12.075,30.556,20.709,-1.267,10.134,1.373,9.604,9.847,21.976,20.422,29.183,20.952,14.893,10.501,9.427,9.249,12.145
25e-cag-w_Audio,25e,cag,w_Audio,a,0.636157,0.888197,250,0.885157,250.464,387.189,2140.913,3287.868,54.411,93.072,206.987,35.040,25.456,-13.508,0.920,-10.525,21.098,0.694,-2.483,9.584,38.965,13.942,34.346,37.523,11.445,30.332,21.684,-0.802,3.693,1.783,9.315,8.648,22.486,26.639,28.549,21.017,14.942,10.392,9.718,9.578,0.127
25e-cag-w_Audio,25e,cag,w_Audio,a,0.636157,0.888197,251,0.886157,249.339,377.767,2142.916,3283.463,55.541,92.987,205.956,34.997,25.545,-12.169,1.152,-11.166,19.488,0.982,-3.050,9.451,37.715,15.508,34.014,38.046,12.318,30.056,22.602,0.971,2.489,2.508,9.065,7.454,21.630,27.567,27.548,20.991,16.432,10.471,11.750,11.637,-17.078
25e-cag-w_Audio,25e,cag,w_Audio,a,0.636157,0.888197,252,0.887157,248.213,368.344,2144.920,3279.057,56.798,92.901,204.928,34.947,25.443,-7.165,1.452,-11.293,18.174,1.432,-3.659,9.504,32.608,16.773,33.515,38.606,12.744,29.752,23.308,6.419,1.600,3.404,8.782,6.444,16.890,28.152,26.348,20.971,17.842,10.709,14.954,14.859,-38.334
25e-cav-w_Audio,25e,cav,w_Audio,a,0.506469,0.753538,1,0.506469,232.299,823.418,2640.173,3715.374,52.672,129.759,251.421,22.308,21.433,12.518,6.538,11.953,14.572,11.699,16.993,0.875,8.915,7.737,10.609,5.315,-5.415,21.510,17.798,0.163,-10.360,3.248,14.153,3.712,17.635,31.871,18.262,7.358,10.017,13.737,11.757,-172.288,-172.386
25e-cav-w_Audio,25e,cav,w_Audio,a,0.506469,0.753538,2,0.507469,232.585,765.570,2633.382,3670.362,52.291,129.203,245.844,24.910,20.590,8.493,8.628,11.604,19.507,12.984,16.739,4.321,12.097,5.404,11.926,8.171,-2.976,23.992,16.288,0.803,-4.714,5.869,14.704,7.705,15.484,28.706,18.123,9.288,11.348,16.306,14.203,-151.470,-151.642
25e-cav-w_Audio,25e,cav,w_Audio,a,0.506469,0.753538,3,0.508469,232.871,707.279,2625.566,3624.074,51.813,128.552,240.151,27.036,18.640,7.505,19.661,11.256,20.960,14.630,16.736,8.396,11.135,6.077,12.406,10.300,8.405,25.963,13.415,3.506,-2.522,8.942,15.591,12.548,9.909,28.485,17.021,10.372,11.738,16.613,14.394,-128.067,-128.323
25e-cav-w_Audio,25e,cav,w_Audio,a,0.506469,0.753538,4,0.509469,233.157,648.988,2617.749,3577.785,51.201,127.903,234.504,28.951,17.599,5.667,12.566,12.529,23.506,16.224,16.914,11.353,11.932,5.446,12.727,12.038,0.037,27.676,11.034,4.861,0.788,12.072,16.755,16.642,6.174,26.888,15.604,10.921,10.423,15.247,12.927,-103.277,-103.620
25e-cav-w_Audio,25e,cav,w_Audio,a,0.506469,0.753538,5,0.510469,233.443,590.697,2609.932,3531.497,50.415,127.257,228.901,30.781,22.326,2.176,10.856,11.608,25.868,17.839,19.162,8.455,20.150,4.912,12.942,11.619,-0.752,29.233,13.644,4.312,3.942,15.354,20.106,15.590,9.331,25.291,13.879,9.127,10.270,12.796,10.396,-78.295,-78.725
25e-cav-w_Audio,25e,cav,w_Audio,a,0.506469,0.753538,6,0.511469,233.729,532.406,2602.116,3485.209,49.407,126.612,223.344,32.452,27.933,0.348,9.175,10.133,33.429,20.146,21.172,4.519,27.585,-0.977,12.306,11.280,-0.958,30.525,15.370,5.325,12.328,19.489,23.364,15.155,10.045,18.197,11.036,7.162,14.759,9.848,7.395,-54.315,-54.827
