Filename,var1,var2,Label,seg_Start,seg_End,t,t_ms,f0,F1,F2,F3,B1,B2,B3,H1u,H2u,H4u,H2Ku,H5Ku,A1u,A2u,A3u,H1H2u,H2H4u,H1A1u,H1A2u,H1A3u,H2KH5Ku,H1c,H2c,H4c,A1c,A2c,A3c,H1H2c,H2H4c,H1A1c,H1A2c,H1A3c,CPP,HNR05,HNR15,HNR25,HNR35
perak-happy,perak,happy,v,0.094642,0.243931,79,0.172642,134.960,534.646,1752.933,2409.523,45.504,211.690,224.500,45.906,48.246,54.236,36.232,26.559,54.236,38.788,35.809,-2.340,-5.991,-8.330,7.118,10.097,9.673,45.282,45.488,32.164,31.920,39.467,37.936,-0.205,13.323,13.362,5.815,7.346,24.056,28.460,24.965,22.954,22.782
perak-happy,perak,happy,v,0.094642,0.243931,80,0.173642,134.986,535.104,1752.675,2408.573,45.751,208.677,224.922,45.936,48.289,54.159,35.934,26.072,54.159,38.827,35.744,-2.353,-5.871,-8.224,7.109,10.191,9.861,45.313,45.534,32.093,31.880,39.364,37.859,-0.221,13.441,13.432,5.948,7.454,25.659,28.701,25.080,23.177,23.010
perak-happy,perak,happy,v,0.094642,0.243931,81,0.174642,135.013,535.561,1752.416,2407.623,45.999,205.664,225.343,46.011,48.375,54.113,35.996,25.979,54.113,38.901,35.694,-2.364,-5.738,-8.102,7.109,10.316,10.017,45.389,45.624,32.053,31.870,39.296,37.796,-0.235,13.571,13.518,6.093,7.592,25.831,28.941,25.199,23.311,23.150
perak-happy,perak,happy,v,0.094642,0.243931,82,0.175642,135.039,536.019,1752.157,2406.673,46.246,202.651,225.764,46.023,48.385,54.080,35.647,26.622,54.080,39.026,35.655,-2.362,-5.694,-8.057,6.997,10.368,9.025,45.402,45.638,32.030,31.874,39.275,37.744,-0.237,13.608,13.527,6.127,7.658,28.880,29.205,25.352,23.386,23.230
perak-happy,perak,happy,v,0.094642,0.243931,83,0.176642,135.066,536.476,1751.899,2405.724,46.493,199.638,226.186,45.961,48.323,54.049,35.059,30.965,54.049,39.183,35.598,-2.363,-5.725,-8.088,6.778,10.363,4.094,45.340,45.580,32.011,31.880,39.285,37.674,-0.240,13.569,13.460,6.055,7.666,25.063,29.509,25.559,23.440,23.289
perak-happy,perak,happy,v,0.094642,0.243931,84,0.177642,135.092,536.934,1751.640,2404.774,46.740,196.625,226.607,45.901,48.279,54.018,34.766,25.523,54.018,39.345,35.512,-2.378,-5.740,-8.118,6.556,10.389,9.243,45.281,45.539,31.994,31.886,39.298,37.575,-0.258,13.545,13.395,5.983,7.706,26.620,29.838,25.802,23.470,23.325
perak-happy,perak,happy,v,0.094642,0.243931,85,0.178642,135.119,537.981,1750.908,2405.509,47.919,190.271,222.525,45.840,48.243,53.972,34.658,23.979,53.972,39.485,35.390,-2.403,-5.729,-8.132,6.355,10.450,10.679,45.222,45.515,32.091,32.033,39.112,37.283,-0.292,13.424,13.189,6.110,7.939,25.905,30.179,26.063,23.477,23.337
perak-happy,perak,happy,v,0.094642,0.243931,86,0.179642,135.145,539.084,1750.130,2406.404,49.186,183.600,218.018,45.811,48.205,53.893,34.483,22.988,53.893,39.581,35.231,-2.393,-5.688,-8.081,6.230,10.580,11.495,45.196,45.487,32.180,32.157,38.856,36.936,-0.292,13.308,13.039,6.340,8.260,25.411,30.518,26.325,23.456,23.322
perak-happy,perak,happy,v,0.094642,0.243931,87,0.180642,135.171,540.186,1749.353,2407.298,50.453,176.930,213.511,45.831,48.203,53.810,34.369,22.499,53.810,39.658,35.066,-2.372,-5.606,-7.978,6.173,10.765,11.870,45.218,45.497,32.275,32.271,38.569,36.579,-0.280,13.223,12.947,6.649,8.639,25.562,30.841,26.569,23.407,23.280
perak-happy,perak,happy,v,0.094642,0.243931,88,0.181642,135.198,541.289,1748.576,2408.192,51.720,170.260,209.004,45.895,48.265,53.751,34.149,22.161,53.751,39.749,34.912,-2.370,-5.486,-7.856,6.146,10.983,11.988,45.284,45.571,32.403,32.404,38.283,36.229,-0.287,13.167,12.880,7.001,9.055,25.657,31.134,26.779,23.329,23.207
perak-happy,perak,happy,v,0.094642,0.243931,89,0.182642,135.193,542.392,1747.799,2409.087,52.987,163.590,204.497,45.945,48.301,53.708,33.938,21.706,53.708,39.878,34.791,-2.356,-5.406,-7.762,6.067,11.154,12.232,45.337,45.619,32.556,32.547,38.023,35.910,-0.283,13.063,12.790,7.314,9.427,25.196,31.383,26.937,23.218,23.102
perak-happy,perak,happy,v,0.094642,0.243931,90,0.183642,135.160,543.495,1747.021,2409.981,54.254,156.919,199.989,45.904,48.247,53.665,33.569,21.503,53.665,40.031,34.689,-2.344,-5.418,-7.761,5.873,11.215,12.066,45.298,45.579,32.721,32.686,37.771,35.604,-0.281,12.858,12.612,7.527,9.694,25.463,31.574,27.025,23.074,22.964
perak-happy,perak,happy,v,0.094642,0.243931,91,0.184642,135.128,544.660,1744.986,2410.502,55.278,151.957,196.180,45.834,48.178,53.620,33.289,21.400,53.620,40.181,34.596,-2.344,-5.441,-7.785,5.653,11.238,11.890,45.231,45.524,32.855,32.777,37.591,35.353,-0.293,12.668,12.454,7.640,9.877,25.899,31.693,27.025,22.894,22.790
perak-happy,perak,happy,v,0.094642,0.243931,92,0.185642,135.096,545.856,1742.314,2410.834,56.179,147.861,192.725,45.765,48.133,53.562,33.061,20.972,53.562,40.307,34.501,-2.368,-5.430,-7.797,5.458,11.264,12.088,45.164,45.492,32.971,32.833,37.423,35.122,-0.327,12.520,12.331,7.741,10.042,26.140,31.751,26.941,22.663,22.565
perak-happy,perak,happy,v,0.094642,0.243931,93,0.186642,135.063,547.052,1739.641,2411.166,57.080,143.765,189.269,45.712,48.081,53.473,32.692,20.494,53.473,40.388,34.394,-2.369,-5.392,-7.761,5.325,11.318,12.198,45.115,45.454,33.065,32.855,37.204,34.877,-0.339,12.388,12.260,7.911,10.237,27.451,31.765,26.793,22.378,22.285
perak-happy,perak,happy,v,0.094642,0.243931,94,0.187642,135.031,548.248,1736.969,2411.499,57.981,139.669,185.814,45.710,48.051,53.365,32.404,19.144,53.365,40.429,34.287,-2.341,-5.313,-7.655,5.281,11.423,13.260,45.115,45.438,33.149,32.855,36.938,34.629,-0.323,12.288,12.260,8.177,10.486,27.502,31.737,26.588,22.048,21.961
perak-happy,perak,happy,v,0.094642,0.243931,95,0.188642,134.998,549.444,1734.296,2411.831,58.882,135.572,182.359,45.746,48.083,53.278,32.318,18.660,53.278,40.473,34.183,-2.337,-5.195,-7.532,5.273,11.563,13.659,45.153,45.482,33.261,32.875,36.667,34.380,-0.329,12.221,12.278,8.486,10.773,28.711,31.669,26.335,21.684,21.603
perak-happy,perak,happy,v,0.094642,0.243931,96,0.189642,134.966,550.641,1731.624,2412.163,59.783,131.476,178.903,45.818,48.134,53.217,32.025,18.323,53.217,40.555,34.098,-2.316,-5.083,-7.399,5.263,11.720,13.701,45.228,45.547,33.404,32.919,36.426,34.148,-0.319,12.143,12.309,8.802,11.080,29.873,31.565,26.042,21.295,21.221
perak-happy,perak,happy,v,0.094642,0.243931,97,0.190642,134.934,551.965,1729.323,2412.393,60.873,127.486,175.960,45.808,48.099,53.162,31.556,18.228,53.162,40.671,34.025,-2.291,-5.063,-7.354,5.137,11.782,13.328,45.221,45.526,33.590,32.991,36.216,33.937,-0.305,11.936,12.230,9.005,11.284,29.523,31.426,25.718,20.894,20.825
perak-happy,perak,happy,v,0.094642,0.243931,98,0.191642,134.901,553.471,1727.549,2412.478,62.231,123.645,173.743,45.740,48.016,53.105,31.220,18.647,53.105,40.795,33.943,-2.276,-5.089,-7.365,4.945,11.797,12.572,45.156,45.460,33.823,33.093,36.012,33.730,-0.304,11.637,12.063,9.144,11.426,30.078,31.255,25.370,20.489,20.426
perak-happy,perak,happy,v,0.094642,0.243931,99,0.192642,134.869,554.977,1725.774,2412.564,63.589,119.805,171.527,45.672,47.955,53.040,31.483,18.921,53.040,40.900,33.844,-2.283,-5.085,-7.368,4.772,11.828,12.562,45.092,45.416,34.046,33.183,35.780,33.505,-0.324,11.370,11.909,9.312,11.587,26.147,31.053,25.008,20.091,20.033
perak-happy,perak,happy,v,0.094642,0.243931,100,0.193642,134.837,556.483,1724.000,2412.650,64.947,115.965,169.310,45.611,47.892,52.943,31.102,19.625,52.943,40.971,33.728,-2.281,-5.051,-7.332,4.641,11.884,11.477,45.034,45.369,34.235,33.237,35.506,33.262,-0.334,11.134,11.797,9.529,11.773,26.163,30.824,24.638,19.712,19.659
perak-happy,perak,happy,v,0.094642,0.243931,101,0.194642,134.804,557.989,1722.226,2412.735,66.305,112.125,167.093,45.588,47.835,52.807,30.277,20.402,52.807,41.002,33.588,-2.247,-4.973,-7.219,4.586,12.000,9.874,45.014,45.327,34.381,33.249,35.182,32.994,-0.313,10.947,11.765,9.832,12.021,22.503,30.569,24.271,19.360,19.312
perak-happy,perak,happy,v,0.094642,0.243931,102,0.195642,134.772,559.495,1720.452,2412.821,67.663,108.284,164.877,45.613,47.818,52.676,30.258,19.425,52.676,41.023,33.424,-2.205,-4.858,-7.063,4.590,12.189,10.833,45.042,45.327,34.527,33.261,34.838,32.700,-0.285,10.800,11.781,10.205,12.343,23.128,30.280,23.891,19.028,18.984
perak-happy,perak,happy,v,0.094642,0.243931,103,0.196642,134.739,561.102,1718.649,2413.062,69.067,104.676,163.099,45.691,47.852,52.571,30.876,18.865,52.571,41.063,33.237,-2.162,-4.719,-6.880,4.627,12.454,12.012,45.124,45.378,34.708,33.300,34.518,32.405,-0.254,10.670,11.824,10.606,12.719,21.747,29.952,23.487,18.702,18.663
perak-happy,perak,happy,v,0.094642,0.243931,104,0.197642,134.655,563.227,1716.700,2414.095,70.704,102.254,163.563,45.725,47.834,52.477,31.040,21.799,52.477,41.135,33.036,-2.109,-4.643,-6.752,4.590,12.689,9.241,45.163,45.383,34.983,33.365,34.301,32.214,-0.221,10.400,11.798,10.862,12.949,21.018,29.587,23.061,18.381,18.347
perak-happy,perak,happy,v,0.094642,0.243931,105,0.198642,134.527,565.351,1714.750,2415.128,72.342,99.832,164.027,45.678,47.747,52.387,29.658,18.196,52.387,41.198,32.819,-2.069,-4.640,-6.709,4.479,12.859,11.462,45.120,45.321,35.273,33.428,34.071,32.007,-0.200,10.047,11.692,11.049,13.113,20.718,29.191,22.616,18.064,18.035
perak-happy,perak,happy,v,0.094642,0.243931,106,0.199642,134.399,567.476,1712.801,2416.161,73.979,97.410,164.492,45.613,47.669,52.294,29.040,17.613,52.294,41.222,32.767,-2.056,-4.625,-6.681,4.391,12.846,11.426,45.061,45.268,35.551,33.485,33.797,31.966,-0.207,9.717,11.576,11.264,13.095,20.989,28.766,22.156,17.749,17.725
perak-happy,perak,happy,v,0.094642,0.243931,107,0.200642,134.271,569.601,1710.852,2417.194,75.616,94.988,164.956,45.545,47.603,52.173,29.263,18.129,52.173,41.185,32.670,-2.058,-4.570,-6.628,4.360,12.875,11.134,44.998,45.226,35.790,33.510,33.457,31.880,-0.228,9.435,11.488,11.541,13.118,21.607,28.317,21.682,17.436,17.415
perak-happy,perak,happy,v,0.094642,0.243931,108,0.201642,134.142,571.725,1708.903,2418.228,77.253,92.565,165.420,45.503,47.529,52.005,29.262,18.094,52.005,41.079,32.519,-2.026,-4.476,-6.502,4.423,12.984,11.168,44.960,45.175,35.970,33.482,33.042,31.739,-0.215,9.205,11.478,11.918,13.221,22.050,27.847,21.198,17.123,17.106
perak-happy,perak,happy,v,0.094642,0.243931,109,0.202642,134.014,573.850,1706.954,2419.261,78.890,90.143,165.885,45.514,47.473,51.815,28.745,18.080,51.815,40.915,32.321,-1.959,-4.343,-6.301,4.599,13.193,10.665,44.977,45.143,36.117,33.430,32.563,31.552,-0.166,9.026,11.546,12.413,13.424,22.480,27.361,20.707,16.809,16.794
perak-happy,perak,happy,v,0.094642,0.243931,110,0.203642,133.886,576.166,1703.552,2421.105,80.381,92.666,176.432,45.576,47.465,51.644,27.546,18.686,51.644,40.774,32.095,-1.890,-4.179,-6.068,4.802,13.481,8.860,45.043,45.160,36.279,33.372,32.563,31.885,-0.116,8.881,11.671,12.480,13.159,22.636,26.862,20.212,16.492,16.479
perak-happy,perak,happy,v,0.094642,0.243931,111,0.204642,133.758,578.501,1700.014,2423.025,81.859,95.656,187.931,45.650,47.458,51.494,26.786,18.683,51.494,40.757,31.834,-1.808,-4.036,-5.844,4.893,13.816,8.103,45.123,45.177,36.451,33.330,32.721,32.199,-0.054,8.726,11.793,12.402,12.923,22.005,26.355,19.716,16.172,16.160
perak-happy,perak,happy,v,0.094642,0.243931,112,0.205642,133.629,580.835,1696.475,2424.946,83.336,98.646,199.430,45.639,47.371,51.362,26.826,18.303,51.362,40.694,31.520,-1.732,-3.991,-5.723,4.945,14.119,8.523,45.117,45.113,36.630,33.303,32.825,32.427,0.004,8.483,11.814,12.292,12.690,22.483,25.804,19.194,15.840,15.827
perak-happy,perak,happy,v,0.094642,0.243931,113,0.206642,133.501,583.170,1692.937,2426.867,84.814,101.636,210.929,45.582,47.275,51.246,26.743,17.745,51.246,40.579,31.168,-1.692,-3.971,-5.664,5.003,14.414,8.998,45.064,45.039,36.813,33.288,32.868,32.588,0.025,8.226,11.776,12.196,12.476,19.562,25.192,18.630,15.493,15.478
perak-happy,perak,happy,v,0.094642,0.243931,114,0.207642,133.373,585.504,1689.398,2428.787,86.291,104.626,222.428,45.506,47.202,51.122,26.493,17.117,51.122,40.406,30.784,-1.696,-3.920,-5.616,5.101,14.722,9.376,44.993,44.990,36.980,33.265,32.847,32.691,0.004,8.010,11.729,12.147,12.302,18.512,24.537,18.040,15.138,15.118
perak-happy,perak,happy,v,0.094642,0.243931,115,0.208642,133.245,587.839,1685.859,2430.708,87.769,107.616,233.926,45.446,47.113,50.959,26.492,16.875,50.959,40.171,30.365,-1.668,-3.846,-5.513,5.274,15.080,9.617,44.937,44.923,37.095,33.198,32.756,32.736,0.014,7.828,11.739,12.181,12.202,18.577,23.859,17.437,14.780,14.756
perak-happy,perak,happy,v,0.094642,0.243931,116,0.209642,133.117,590.519,1681.807,2431.976,89.491,113.681,235.577,45.411,47.028,50.752,27.592,17.239,50.752,39.877,29.920,-1.617,-3.724,-5.341,5.534,15.492,10.353,44.908,44.863,37.191,33.103,32.823,32.368,0.045,7.672,11.806,12.085,12.541,21.049,23.176,16.837,14.426,14.397
perak-happy,perak,happy,v,0.094642,0.243931,117,0.210642,132.988,593.375,1677.496,2432.913,91.336,121.304,232.239,45.445,46.946,50.536,40.167,17.829,50.536,39.555,29.405,-1.500,-3.590,-5.091,5.890,16.040,22.338,44.947,44.806,37.282,33.002,32.941,31.741,0.142,7.524,11.945,12.006,13.206,20.636,22.507,16.253,14.081,14.047
perak-happy,perak,happy,v,0.094642,0.243931,118,0.211642,132.860,596.231,1673.184,2433.850,93.182,128.927,228.900,45.523,46.889,50.326,25.908,18.676,50.326,39.225,28.802,-1.366,-3.437,-4.803,6.298,16.721,7.232,45.031,44.774,37.365,32.905,33.018,31.025,0.257,7.409,12.126,12.013,14.006,21.107,21.872,15.699,13.753,13.715
perak-happy,perak,happy,v,0.094642,0.243931,119,0.212642,132.679,599.087,1668.872,2434.787,95.027,136.550,225.562,45.546,46.903,50.124,26.207,18.428,50.124,38.874,28.665,-1.356,-3.222,-4.578,6.672,16.881,7.779,45.059,44.814,37.462,32.812,33.042,30.772,0.245,7.352,12.248,12.017,14.287,20.694,21.289,15.190,13.448,13.405
perak-happy,perak,happy,v,0.094642,0.243931,120,0.213642,132.454,601.942,1664.560,2435.725,96.872,144.173,222.223,45.498,46.941,49.943,25.806,17.070,49.943,38.464,28.628,-1.443,-3.003,-4.445,7.034,16.870,8.736,45.017,44.880,37.581,32.736,32.980,30.618,0.137,7.299,12.281,12.036,14.399,19.338,20.778,14.740,13.171,13.125
perak-happy,perak,happy,v,0.094642,0.243931,121,0.214642,132.228,604.798,1660.249,2436.662,98.718,151.796,218.884,45.416,46.948,49.782,26.215,15.959,49.782,37.972,28.547,-1.531,-2.835,-4.366,7.445,16.870,10.257,44.941,44.914,37.708,32.678,32.812,30.417,0.027,7.206,12.263,12.129,14.524,16.105,20.357,14.363,12.930,12.881
perak-happy,perak,happy,v,0.094642,0.243931,122,0.215642,132.003,607.488,1655.827,2435.764,100.138,157.500,213.257,45.328,46.958,49.603,27.338,15.025,49.603,37.396,28.423,-1.630,-2.645,-4.275,7.933,16.905,12.314,44.858,44.949,37.784,32.564,32.439,30.059,-0.091,7.165,12.294,12.420,14.800,18.373,20.019,14.063,12.723,12.674
perak-happy,perak,happy,v,0.094642,0.243931,123,0.216642,131.777,609.943,1651.250,2432.267,100.955,160.484,204.385,45.258,46.960,49.387,29.540,14.320,49.511,36.756,28.257,-1.702,-2.427,-4.253,8.502,17.001,15.220,44.793,44.973,37.787,32.489,31.852,29.485,-0.180,7.186,12.304,12.941,15.308,20.951,19.742,13.830,12.546,12.497
perak-happy,perak,happy,v,0.094642,0.243931,124,0.217642,131.552,612.398,1646.673,2428.770,101.773,163.469,195.514,45.237,46.955,49.150,29.815,13.565,49.579,36.077,28.022,-1.718,-2.196,-4.342,9.160,17.215,16.249,44.776,44.990,37.763,32.572,31.223,28.827,-0.213,7.227,12.205,13.553,15.950,21.729,19.519,13.650,12.395,12.346
perak-happy,perak,happy,v,0.094642,0.243931,125,0.218642,131.326,614.853,1642.095,2425.272,102.590,166.453,186.643,45.294,46.982,48.904,26.705,12.796,49.653,35.959,27.666,-1.688,-1.923,-4.359,9.335,17.628,13.909,44.838,45.039,37.723,32.661,31.151,28.029,-0.201,7.316,12.177,13.687,16.809,22.287,19.343,13.513,12.264,12.217
perak-happy,perak,happy,v,0.094642,0.243931,126,0.219642,131.101,617.308,1637.518,2421.775,103.408,169.437,177.771,45.348,47.001,48.648,25.390,11.873,49.768,35.829,27.585,-1.653,-1.647,-4.419,9.520,17.763,13.517,44.897,45.079,37.666,32.791,31.065,27.488,-0.183,7.413,12.106,13.831,17.409,22.212,19.208,13.407,12.152,12.106
perak-happy,perak,happy,v,0.094642,0.243931,127,0.220642,130.875,619.763,1632.941,2418.278,104.225,172.422,168.900,45.337,47.014,48.387,25.624,10.725,49.892,35.732,27.579,-1.677,-1.373,-4.555,9.605,17.758,14.899,44.890,45.113,37.599,32.929,31.010,27.000,-0.223,7.514,11.961,13.880,17.890,21.962,19.107,13.322,12.052,12.008
perak-happy,perak,happy,v,0.094642,0.243931,128,0.221642,130.650,622.122,1628.188,2415.556,104.676,173.483,159.986,45.276,47.004,48.139,25.731,9.269,49.999,35.683,27.676,-1.728,-1.135,-4.723,9.593,17.600,16.462,44.833,45.122,37.528,33.020,30.907,26.607,-0.289,7.595,11.813,13.927,18.226,22.262,19.032,13.245,11.962,11.919
perak-happy,perak,happy,v,0.094642,0.243931,129,0.222642,130.424,623.995,1622.534,2416.794,103.257,164.723,150.853,45.186,46.979,47.909,25.667,8.764,50.059,35.656,27.889,-1.793,-0.930,-4.874,9.529,17.297,16.903,44.746,45.112,37.414,32.917,30.336,26.381,-0.366,7.697,11.829,14.410,18.365,21.296,18.977,13.165,11.877,11.835
perak-happy,perak,happy,v,0.094642,0.243931,130,0.223642,130.198,625.867,1616.881,2418.033,101.838,155.963,141.721,45.120,46.958,47.684,25.446,9.221,50.070,35.626,28.037,-1.838,-0.726,-4.951,9.494,17.083,16.225,44.684,45.105,37.305,32.762,29.737,26.060,-0.422,7.800,11.921,14.947,18.623,19.848,18.935,13.072,11.794,11.753
perak-happy,perak,happy,v,0.094642,0.243931,131,0.224642,129.973,627.740,1611.228,2419.272,100.420,147.203,132.588,45.064,46.920,47.479,25.126,9.624,50.023,35.593,28.123,-1.855,-0.560,-4.959,9.471,16.941,15.502,44.631,45.081,37.216,32.547,29.107,25.640,-0.450,7.865,12.084,15.524,18.991,19.728,18.899,12.953,11.709,11.666
perak-happy,perak,happy,v,0.094642,0.243931,132,0.225642,129.747,629.612,1605.574,2420.510,99.001,138.443,123.456,45.082,46.905,47.313,25.658,9.871,49.934,35.587,28.135,-1.823,-0.408,-4.852,9.496,16.947,15.787,44.652,45.081,37.164,32.288,28.473,25.105,-0.429,7.917,12.364,16.179,19.547,19.952,18.938,12.832,11.642,11.598
perak-happy,perak,happy,v,0.094642,0.243931,133,0.226642,129.522,631.485,1599.921,2421.749,97.582,129.682,114.324,45.153,46.931,47.159,28.281,10.451,49.845,35.606,28.042,-1.778,-0.228,-4.693,9.547,17.111,17.830,44.726,45.121,37.123,32.028,27.829,24.417,-0.395,7.998,12.698,16.897,20.309,19.829,19.088,12.729,11.607,11.560
perak-happy,perak,happy,v,0.094642,0.243931,134,0.227642,129.317,633.357,1594.268,2422.987,96.163,120.922,105.191,45.167,46.947,46.954,25.045,10.927,49.766,35.829,27.810,-1.780,-0.007,-4.599,9.339,17.357,14.118,44.743,45.151,37.026,31.775,27.348,23.534,-0.408,8.125,12.968,17.395,21.209,18.499,19.310,12.638,11.593,11.542
perak-happy,perak,happy,v,0.094642,0.243931,135,0.228642,129.129,631.263,1589.791,2423.449,97.036,119.373,112.778,45.133,46.925,46.749,33.287,14.092,49.669,36.213,27.401,-1.792,0.176,-4.536,8.920,17.732,19.195,44.708,45.123,36.779,31.786,27.658,23.882,-0.415,8.343,12.921,17.050,20.826,18.013,19.566,12.550,11.588,11.533
perak-happy,perak,happy,v,0.094642,0.243931,136,0.229642,128.941,628.795,1585.426,2423.838,98.126,118.505,121.942,45.042,46.891,46.823,33.099,13.502,49.527,36.590,26.799,-1.849,0.068,-4.485,8.452,18.243,19.597,44.615,45.080,36.797,31.778,28.022,24.118,-0.465,8.283,12.837,16.593,20.496,15.781,19.818,12.459,11.584,11.524
perak-happy,perak,happy,v,0.094642,0.243931,137,0.230642,128.754,626.326,1581.061,2424.227,99.215,117.637,131.106,44.939,46.850,46.936,33.012,13.255,49.316,36.925,25.994,-1.911,-0.085,-4.377,8.014,18.946,19.757,44.510,45.032,36.854,31.700,28.343,24.103,-0.521,8.178,12.810,16.167,20.408,15.997,20.025,12.356,11.567,11.504
perak-happy,perak,happy,v,0.094642,0.243931,138,0.231642,128.566,623.858,1576.696,2424.616,100.305,116.769,140.271,44.848,46.804,47.032,25.143,11.650,49.075,37.186,24.982,-1.956,-0.228,-4.227,7.661,19.866,13.492,44.417,44.977,36.894,31.591,28.590,23.838,-0.560,8.083,12.825,15.826,20.579,18.730,20.151,12.235,11.529,11.462
perak-happy,perak,happy,v,0.094642,0.243931,139,0.232642,128.378,621.390,1572.331,2425.005,101.394,115.901,149.435,44.751,46.734,47.086,24.546,11.108,49.067,37.368,23.771,-1.983,-0.352,-4.316,7.383,20.980,13.438,44.318,44.900,36.893,31.714,28.757,23.337,-0.581,8.007,12.604,15.561,20.982,19.018,20.156,12.088,11.457,11.388
perak-happy,perak,happy,v,0.094642,0.243931,140,0.233642,128.190,618.921,1567.965,2425.393,102.484,115.033,158.599,44.705,46.666,47.095,24.488,10.340,49.010,37.456,23.136,-1.962,-0.428,-4.306,7.249,21.569,14.148,44.270,44.824,36.845,31.788,28.831,23.378,-0.553,7.979,12.482,15.439,20.892,18.231,20.002,11.908,11.342,11.271
perak-happy,perak,happy,v,0.094642,0.243931,141,0.234642,128.003,613.644,1562.916,2411.618,103.091,118.340,198.180,44.669,46.594,47.035,24.591,9.477,48.903,37.431,22.363,-1.924,-0.441,-4.234,7.238,22.306,15.114,44.229,44.726,36.588,31.824,29.191,24.588,-0.497,8.138,12.405,15.038,19.642,18.400,19.650,11.687,11.172,11.102
perak-happy,perak,happy,v,0.094642,0.243931,142,0.235642,127.815,606.943,1557.520,2390.667,103.454,123.763,253.169,44.557,46.483,46.931,24.363,8.529,48.708,37.254,21.329,-1.927,-0.448,-4.151,7.302,23.227,15.833,44.110,44.582,36.209,31.779,29.590,25.668,-0.473,8.374,12.330,14.520,18.442,17.343,19.072,11.437,10.959,10.891
perak-happy,perak,happy,v,0.094642,0.243931,143,0.236642,127.627,600.242,1552.124,2369.717,103.816,129.186,308.158,44.397,46.313,46.794,32.758,9.222,48.403,36.895,20.017,-1.916,-0.481,-4.007,7.502,24.379,23.536,43.942,44.377,35.784,31.626,29.790,26.045,-0.436,8.594,12.316,14.152,17.897,15.759,18.291,11.170,10.718,10.654
perak-happy,perak,happy,v,0.094642,0.243931,144,0.237642,127.439,593.541,1546.728,2348.766,104.179,134.609,363.147,44.182,46.113,46.594,36.375,8.785,47.975,36.333,18.403,-1.930,-0.481,-3.793,7.849,25.779,27.590,43.720,44.141,35.284,31.350,29.774,25.836,-0.421,8.857,12.370,13.946,17.884,13.291,17.351,10.883,10.448,10.390
perak-happy,perak,happy,v,0.094642,0.243931,145,0.238642,127.252,586.841,1541.332,2327.815,104.541,140.031,418.136,43.952,45.876,46.295,21.795,5.261,47.416,36.031,17.842,-1.924,-0.419,-3.464,7.921,26.110,16.534,43.481,43.867,34.676,30.944,30.006,26.472,-0.386,9.191,12.538,13.475,17.009,15.212,16.292,10.575,10.149,10.097
perak-happy,perak,happy,v,0.094642,0.243931,146,0.239642,127.064,580.140,1535.936,2306.865,104.904,145.454,473.125,43.694,45.612,45.866,34.583,4.930,46.739,35.764,17.659,-1.918,-0.254,-3.045,7.930,26.035,29.653,43.215,43.565,33.929,30.421,30.262,27.331,-0.350,9.637,12.794,12.953,15.884,13.374,15.156,10.241,9.821,9.776
perak-happy,perak,happy,v,0.094642,0.243931,147,0.240642,126.876,572.497,1529.066,2261.016,106.786,153.717,554.008,43.392,45.297,45.348,21.474,1.450,45.939,35.289,17.173,-1.905,-0.050,-2.547,8.103,26.219,20.024,42.903,43.205,33.075,29.914,30.482,27.815,-0.302,10.131,12.990,12.422,15.089,13.545,13.985,9.879,9.463,9.426
perak-happy,perak,happy,v,0.094642,0.243931,148,0.241642,126.689,563.521,1520.108,2179.888,110.820,166.004,671.582,43.055,44.922,44.770,21.230,-0.815,45.050,34.595,20.558,-1.867,0.152,-1.995,8.460,22.497,22.046,42.554,42.776,32.169,29.509,30.703,31.866,-0.221,10.607,13.046,11.852,10.689,14.589,12.820,9.486,9.075,9.045
perak-happy,perak,happy,v,0.094642,0.243931,149,0.242642,126.545,554.545,1511.151,2098.761,114.855,178.291,789.156,42.636,44.424,44.104,20.537,-1.672,44.104,34.066,19.852,-1.787,0.320,-1.467,8.570,22.785,22.210,42.123,42.220,31.209,29.037,31.045,31.420,-0.097,11.011,13.087,11.079,10.704,15.129,11.703,9.059,8.657,8.633
pesse-money,pesse,money,v,0.063920,0.123567,1,0.063920,140.531,486.343,1354.606,2556.947,237.147,294.782,761.322,40.362,16.345,33.466,2.301,12.388,33.920,21.312,5.176,24.017,-17.120,6.442,19.050,35.186,-10.086,39.644,13.281,27.279,26.041,23.755,28.402,26.363,-13.998,13.603,15.888,11.242,11.955,13.672,15.657,15.187,14.769
pesse-money,pesse,money,v,0.063920,0.123567,2,0.064920,140.052,490.647,1362.851,2542.779,220.673,272.132,683.928,41.209,23.557,35.026,8.270,10.892,35.254,22.642,4.952,17.653,-11.470,5.955,18.567,36.258,-2.622,40.490,20.463,28.134,26.722,24.351,26.887,20.026,-7.670,13.768,16.138,13.603,8.183,13.446,15.254,14.856,14.501
pesse-money,pesse,money,v,0.063920,0.123567,3,0.065920,139.573,494.950,1371.095,2528.610,204.198,249.481,606.534,41.931,28.282,36.428,9.095,9.388,36.488,24.001,6.554,13.649,-8.147,5.443,17.930,35.378,-0.293,41.212,25.171,28.772,27.249,24.911,27.075,16.042,-3.602,13.963,16.302,14.137,8.906,11.847,13.451,13.129,12.844
