Filename,var1,var2,var3,Label,seg_Start,seg_End,t,t_ms,f0,F1,F2,F3,B1,B2,B3,H1u,H2u,H4u,H2Ku,H5Ku,A1u,A2u,A3u,H1H2u,H2H4u,H1A1u,H1A2u,H1A3u,H2KH5Ku,H1c,H2c,H4c,A1c,A2c,A3c,H1H2c,H2H4c,H1A1c,H1A2c,H1A3c,CPP,HNR05,HNR15,HNR25,HNR35
25e-pob-w_Audio,25e,pob,w_Audio,o,0.585284,0.882581,220,0.804284,273.008,850.285,1368.975,3123.129,102.487,96.367,615.196,39.742,40.852,45.256,20.367,-7.162,49.773,44.598,16.248,-1.110,-4.405,-10.031,-4.856,23.494,27.529,38.440,34.764,32.735,26.999,25.169,33.011,3.676,2.029,11.441,13.272,5.429,20.902,24.153,16.108,16.103,16.041
25e-pob-w_Audio,25e,pob,w_Audio,o,0.585284,0.882581,221,0.805284,273.419,849.438,1374.590,3099.737,99.967,94.830,621.730,39.824,41.034,45.009,20.416,-5.803,49.753,44.606,16.876,-1.210,-3.975,-9.929,-4.782,22.948,26.219,38.519,34.921,32.656,26.827,25.140,33.475,3.599,2.265,11.692,13.379,5.044,21.506,24.194,15.965,15.961,15.899
25e-pob-w_Audio,25e,pob,w_Audio,o,0.585284,0.882581,222,0.806284,273.829,848.592,1380.204,3076.344,97.446,93.294,628.263,39.875,41.151,44.756,20.360,-6.646,49.726,44.558,17.341,-1.276,-3.605,-9.851,-4.683,22.533,27.006,38.566,35.011,32.571,26.640,25.052,33.773,3.554,2.441,11.926,13.514,4.793,21.336,24.205,15.727,15.724,15.663
25e-pob-w_Audio,25e,pob,w_Audio,o,0.585284,0.882581,223,0.807284,274.239,847.714,1384.112,3084.890,95.486,91.421,589.707,39.955,41.244,44.454,20.194,-5.776,49.681,44.451,17.732,-1.290,-3.210,-9.726,-4.496,22.222,25.970,38.641,35.075,32.402,26.468,24.848,33.652,3.567,2.672,12.173,13.793,4.990,23.505,24.204,15.430,15.426,15.367
25e-pob-w_Audio,25e,pob,w_Audio,o,0.585284,0.882581,224,0.808284,274.649,846.837,1388.020,3093.441,93.525,89.548,551.145,40.032,41.388,44.094,20.604,-5.141,49.622,44.289,18.104,-1.356,-2.706,-9.590,-4.257,21.928,25.745,38.714,35.188,32.175,26.278,24.586,33.473,3.526,3.013,12.436,14.128,5.241,23.723,24.208,15.107,15.102,15.044
25e-pob-w_Audio,25e,pob,w_Audio,o,0.585284,0.882581,225,0.809284,275.059,845.959,1391.928,3101.991,91.565,87.676,512.583,40.101,41.529,43.730,20.995,-4.751,49.557,44.077,18.444,-1.428,-2.202,-9.456,-3.976,21.657,25.746,38.778,35.298,31.944,26.077,24.270,33.219,3.480,3.355,12.701,14.509,5.559,23.376,24.233,14.794,14.786,14.729
25e-pob-w_Audio,25e,pob,w_Audio,o,0.585284,0.882581,226,0.810284,275.469,845.081,1395.836,3110.542,89.604,85.803,474.021,40.162,41.610,43.365,21.519,-4.471,49.590,43.827,18.735,-1.448,-1.756,-9.428,-3.666,21.426,25.990,38.834,35.348,31.710,25.970,23.911,32.866,3.486,3.638,12.865,14.924,5.968,23.047,24.298,14.525,14.512,14.456
25e-pob-w_Audio,25e,pob,w_Audio,o,0.585284,0.882581,227,0.811284,275.879,844.204,1399.744,3119.093,87.644,83.930,435.459,40.239,41.699,42.911,20.722,-4.187,49.720,43.564,18.981,-1.460,-1.212,-9.482,-3.325,21.257,24.909,38.906,35.406,31.387,25.956,23.533,32.410,3.500,4.019,12.951,15.373,6.497,24.681,24.419,14.335,14.315,14.259
25e-pob-w_Audio,25e,pob,w_Audio,o,0.585284,0.882581,228,0.812284,276.289,843.326,1403.652,3127.643,85.683,82.058,396.897,40.316,41.826,42.395,20.915,-3.870,49.835,43.679,19.199,-1.510,-0.569,-9.520,-3.364,21.117,24.785,38.979,35.501,31.001,25.921,23.530,31.855,3.477,4.501,13.058,15.449,7.123,23.449,24.614,14.257,14.228,14.172
25e-pob-w_Audio,25e,pob,w_Audio,o,0.585284,0.882581,229,0.813284,276.699,842.071,1408.588,3134.366,84.492,82.932,376.288,40.376,41.934,41.908,21.509,-3.533,49.942,43.723,19.768,-1.558,0.026,-9.565,-3.346,20.609,25.042,39.034,35.576,30.688,25.968,23.766,31.969,3.458,4.888,13.066,15.268,7.066,25.377,24.899,14.327,14.286,14.230
25e-pob-w_Audio,25e,pob,w_Audio,o,0.585284,0.882581,230,0.814284,277.109,840.691,1413.867,3140.480,83.557,84.724,361.669,40.448,42.002,41.456,20.827,-2.549,50.029,43.723,20.248,-1.554,0.546,-9.580,-3.274,20.200,23.376,39.101,35.609,30.424,26.025,24.060,32.105,3.492,5.186,13.076,15.041,6.996,23.290,25.320,14.554,14.497,14.440
25e-pob-w_Audio,25e,pob,w_Audio,o,0.585284,0.882581,231,0.815284,277.519,839.311,1419.146,3146.593,82.623,86.515,347.050,40.521,42.101,41.207,20.512,-2.887,50.100,43.671,20.636,-1.580,0.894,-9.579,-3.150,19.885,23.399,39.168,35.673,30.359,26.065,24.297,32.133,3.495,5.314,13.103,14.871,7.035,23.207,25.868,14.910,14.833,14.775
25e-pob-w_Audio,25e,pob,w_Audio,o,0.585284,0.882581,232,0.816284,277.837,837.931,1424.425,3152.707,81.688,88.307,332.430,40.597,42.218,40.905,20.195,-2.905,50.164,43.569,20.908,-1.620,1.312,-9.567,-2.972,19.689,23.099,39.240,35.760,30.237,26.095,24.480,32.031,3.481,5.522,13.145,14.760,7.209,23.598,26.509,15.365,15.266,15.206
25e-pob-w_Audio,25e,pob,w_Audio,o,0.585284,0.882581,233,0.817284,278.099,836.550,1429.704,3158.820,80.753,90.098,317.811,40.664,42.308,40.514,19.499,-2.730,50.225,43.420,21.065,-1.645,1.794,-9.562,-2.756,19.599,22.229,39.303,35.823,30.021,26.121,24.610,31.797,3.480,5.802,13.182,14.693,7.507,21.892,27.206,15.888,15.765,15.704
25e-pob-w_Audio,25e,pob,w_Audio,o,0.585284,0.882581,234,0.818284,278.360,835.170,1434.983,3164.934,79.819,91.890,303.192,40.742,42.382,40.109,19.258,-2.614,50.274,43.242,21.104,-1.640,2.272,-9.532,-2.500,19.638,21.873,39.378,35.868,29.789,26.132,24.707,31.427,3.509,6.079,13.246,14.670,7.951,21.806,27.923,16.451,16.302,16.238
25e-pob-w_Audio,25e,pob,w_Audio,o,0.585284,0.882581,235,0.819284,278.622,834.160,1441.134,3172.926,78.953,94.864,299.875,40.815,42.481,39.695,19.522,-1.952,50.313,43.016,21.004,-1.666,2.787,-9.498,-2.201,19.811,21.474,39.449,35.948,29.545,26.136,24.860,31.222,3.501,6.402,13.312,14.588,8.227,21.557,28.624,17.022,16.847,16.781
25e-pob-w_Audio,25e,pob,w_Audio,o,0.585284,0.882581,236,0.820284,278.884,833.522,1448.157,3182.800,78.158,99.021,307.868,40.888,42.581,39.224,19.544,-1.805,50.347,42.758,20.753,-1.693,3.357,-9.459,-1.870,20.135,21.349,39.520,36.035,29.244,26.139,25.073,31.182,3.486,6.791,13.381,14.447,8.338,23.620,29.271,17.574,17.371,17.303
25e-pob-w_Audio,25e,pob,w_Audio,o,0.585284,0.882581,237,0.821284,279.146,832.883,1455.180,3192.673,77.362,103.179,315.860,40.961,42.660,38.715,19.760,-1.774,50.377,42.473,20.347,-1.698,3.945,-9.416,-1.512,20.614,21.534,39.592,36.101,28.900,26.137,25.243,30.981,3.491,7.201,13.455,14.349,8.611,22.087,29.830,18.074,17.846,17.776
25e-pob-w_Audio,25e,pob,w_Audio,o,0.585284,0.882581,238,0.822284,279.408,832.245,1462.203,3202.546,76.567,107.336,323.852,41.034,42.740,38.211,19.590,-1.703,50.395,42.142,19.777,-1.706,4.530,-9.361,-1.108,21.257,21.293,39.664,36.168,28.559,26.120,25.352,30.611,3.496,7.609,13.544,14.312,9.052,21.896,30.263,18.495,18.242,18.169
25e-pob-w_Audio,25e,pob,w_Audio,o,0.585284,0.882581,239,0.823284,279.670,831.606,1469.226,3212.419,75.771,111.494,331.845,41.105,42.833,37.693,20.679,-1.732,50.403,41.774,19.133,-1.728,5.140,-9.298,-0.669,21.972,22.412,39.733,36.248,28.202,26.091,25.408,30.162,3.485,8.045,13.642,14.325,9.571,21.335,30.535,18.806,18.530,18.455
25e-pob-w_Audio,25e,pob,w_Audio,o,0.585284,0.882581,240,0.824284,279.932,830.968,1476.249,3222.292,74.976,115.651,339.837,41.174,42.921,37.138,19.143,-1.750,50.406,41.365,19.048,-1.747,5.783,-9.231,-0.191,22.126,20.893,39.801,36.321,27.805,26.055,25.411,30.266,3.480,8.516,13.746,14.390,9.535,20.900,30.641,19.025,18.728,18.649
25e-pob-w_Audio,25e,pob,w_Audio,o,0.585284,0.882581,241,0.825284,280.194,830.510,1484.248,3230.509,74.112,119.481,345.497,41.242,42.995,36.560,29.614,-2.387,50.399,40.910,18.840,-1.753,6.435,-9.156,0.333,22.403,32.001,39.869,36.386,27.389,26.001,25.336,30.154,3.482,8.998,13.867,14.532,9.715,21.221,30.610,19.180,18.864,18.782
25e-pob-w_Audio,25e,pob,w_Audio,o,0.585284,0.882581,242,0.826284,280.455,830.595,1495.180,3233.753,73.042,122.329,344.156,41.305,43.071,35.955,30.053,-2.971,50.377,40.389,18.526,-1.766,7.116,-9.071,0.916,22.780,33.024,39.933,36.467,26.958,25.909,25.131,29.666,3.467,9.509,14.024,14.802,10.267,21.532,30.473,19.284,18.950,18.864
25e-pob-w_Audio,25e,pob,w_Audio,o,0.585284,0.882581,243,0.827284,280.717,830.681,1506.112,3236.997,71.971,125.178,342.814,41.371,43.149,35.321,30.429,-3.454,50.339,39.822,18.130,-1.778,7.828,-8.968,1.550,23.242,33.882,40.002,36.549,26.491,25.798,24.872,29.098,3.453,10.058,14.203,15.130,10.903,22.110,30.257,19.350,18.998,18.908
25e-pob-w_Audio,25e,pob,w_Audio,o,0.585284,0.882581,244,0.828284,280.979,830.766,1517.043,3240.241,70.901,128.026,341.472,41.435,43.224,34.653,30.777,-3.253,50.292,39.207,18.458,-1.789,8.571,-8.856,2.228,22.977,34.030,40.067,36.628,25.987,25.674,24.559,29.255,3.440,10.641,14.393,15.508,10.813,22.761,29.992,19.388,19.018,18.923
25e-pob-w_Audio,25e,pob,w_Audio,o,0.585284,0.882581,245,0.829284,281.241,830.851,1527.975,3243.486,69.831,130.874,340.130,41.494,43.289,33.936,31.155,-2.481,50.228,38.532,18.673,-1.795,9.352,-8.734,2.962,22.820,33.636,40.128,36.696,25.429,25.530,24.179,29.298,3.432,11.267,14.598,15.948,10.829,22.451,29.706,19.410,19.022,18.923
25e-pob-w_Audio,25e,pob,w_Audio,o,0.585284,0.882581,246,0.830284,281.503,830.937,1538.906,3246.730,68.761,133.722,338.788,41.548,43.350,33.174,32.227,-4.277,50.148,37.996,18.785,-1.802,10.176,-8.600,3.552,22.763,36.505,40.183,36.760,24.820,25.366,23.933,29.239,3.424,11.940,14.818,16.250,10.944,21.947,29.427,19.429,19.020,18.918
25e-pob-w_Audio,25e,pob,w_Audio,o,0.585284,0.882581,247,0.831284,281.727,831.022,1549.838,3249.974,67.691,136.570,337.446,41.610,43.415,32.391,33.498,-5.752,50.052,37.679,18.793,-1.804,11.024,-8.442,3.932,22.818,39.250,40.248,36.830,24.185,25.183,23.900,29.076,3.418,12.645,15.065,16.349,11.172,21.969,29.184,19.455,19.025,18.920
25e-pob-w_Audio,25e,pob,w_Audio,o,0.585284,0.882581,248,0.832284,281.928,830.766,1561.948,3250.416,66.452,136.502,344.140,41.663,43.481,31.537,32.640,-6.162,49.941,37.322,18.715,-1.817,11.944,-8.278,4.341,22.948,38.802,40.303,36.897,23.498,24.970,23.659,29.003,3.406,13.399,15.333,16.644,11.300,22.169,29.007,19.502,19.048,18.939
25e-pob-w_Audio,25e,pob,w_Audio,o,0.585284,0.882581,249,0.833284,282.130,830.510,1574.059,3250.858,65.213,136.434,350.835,41.709,43.535,30.599,32.484,-6.579,49.815,36.926,18.562,-1.826,12.936,-8.106,4.783,23.147,39.063,40.350,36.952,22.721,24.736,23.377,28.850,3.398,14.230,15.613,16.973,11.499,22.489,28.923,19.580,19.099,18.988
25e-pob-w_Audio,25e,pob,w_Audio,o,0.585284,0.882581,250,0.834284,282.331,830.254,1586.170,3251.300,63.975,136.366,357.530,41.757,43.587,29.685,33.690,-7.208,49.671,36.515,18.279,-1.830,13.903,-7.914,5.243,23.478,40.898,40.399,37.005,21.964,24.482,23.077,28.566,3.395,15.040,15.918,17.322,11.833,21.278,28.908,19.678,19.168,19.055
25e-pob-w_Audio,25e,pob,w_Audio,o,0.585284,0.882581,251,0.835284,282.533,829.998,1598.281,3251.742,62.736,136.298,364.225,41.810,43.656,28.819,33.253,-7.654,49.513,32.617,17.838,-1.846,14.837,-7.703,9.194,23.972,40.907,40.454,37.073,21.252,24.207,19.289,28.121,3.380,15.821,16.246,21.165,12.332,21.180,28.933,19.785,19.242,19.128
25e-pob-w_Audio,25e,pob,w_Audio,o,0.585284,0.882581,252,0.836284,282.734,829.742,1610.391,3252.184,61.497,136.229,370.920,41.850,43.724,28.211,33.109,-6.221,49.337,32.723,17.261,-1.874,15.513,-7.487,9.127,24.589,39.330,40.495,37.140,20.793,23.910,19.503,27.538,3.354,16.347,16.584,20.992,12.957,19.815,28.990,19.896,19.320,19.205
25e-pob-w_Audio,25e,pob,w_Audio,o,0.585284,0.882581,253,0.837284,282.935,829.486,1622.502,3252.626,60.258,136.161,377.615,41.884,43.779,27.652,32.937,-5.485,49.146,32.784,16.529,-1.894,16.126,-7.262,9.100,25.355,38.422,40.530,37.194,20.381,23.593,19.669,26.797,3.336,16.814,16.937,20.860,13.733,19.652,29.072,20.011,19.399,19.284
25e-pob-w_Audio,25e,pob,w_Audio,o,0.585284,0.882581,254,0.838284,283.137,828.438,1628.699,3257.159,60.425,134.327,388.010,41.934,43.843,26.923,32.851,-5.051,48.937,32.796,16.302,-1.910,16.920,-7.004,9.138,25.632,37.902,40.576,37.237,19.772,23.450,19.645,26.775,3.339,17.465,17.127,20.931,13.802,19.625,29.171,20.127,19.478,19.363
25e-pob-w_Audio,25e,pob,w_Audio,o,0.585284,0.882581,255,0.839284,283.338,827.127,1632.924,3263.057,61.061,131.904,399.638,41.974,43.929,26.336,33.934,-4.489,48.709,32.798,16.345,-1.955,17.593,-6.736,9.176,25.629,38.423,40.612,37.293,19.297,23.351,19.562,27.088,3.319,17.996,17.262,21.050,13.525,20.357,29.280,20.241,19.554,19.439
25e-pob-w_Audio,25e,pob,w_Audio,o,0.585284,0.882581,256,0.840284,283.540,825.815,1637.148,3268.956,61.697,129.480,411.267,42.004,44.005,25.818,34.609,-4.060,48.466,32.776,16.352,-2.000,18.186,-6.462,9.228,25.652,38.670,40.639,37.339,18.891,23.236,19.451,27.357,3.299,18.448,17.403,21.188,13.281,20.756,29.392,20.351,19.627,19.511
25e-pob-w_Audio,25e,pob,w_Audio,o,0.585284,0.882581,257,0.841284,283.741,824.504,1641.372,3274.854,62.334,127.057,422.896,42.037,44.071,25.167,33.426,-4.350,48.214,32.726,16.328,-2.034,18.904,-6.176,9.311,25.710,37.776,40.667,37.376,18.350,23.110,19.309,27.588,3.292,19.025,17.558,21.359,13.079,20.761,29.499,20.455,19.694,19.576
25e-pob-w_Audio,25e,pob,w_Audio,o,0.585284,0.882581,258,0.842284,283.942,823.192,1645.597,3280.752,62.970,124.633,434.524,42.082,44.155,24.586,32.729,-4.246,47.949,32.684,16.327,-2.073,19.569,-5.867,9.398,25.755,36.975,40.708,37.430,17.881,22.970,19.171,27.836,3.278,19.549,17.737,21.537,12.871,20.306,29.594,20.550,19.753,19.633
25e-pob-w_Audio,25e,pob,w_Audio,o,0.585284,0.882581,259,0.843284,284.144,821.881,1649.821,3286.650,63.606,122.210,446.153,42.110,44.250,24.157,32.698,-4.178,47.675,32.644,16.381,-2.140,20.093,-5.565,9.466,25.729,36.876,40.731,37.494,17.561,22.821,19.031,28.134,3.238,19.932,17.911,21.700,12.598,19.657,29.671,20.634,19.803,19.679
25e-pob-w_Audio,25e,pob,w_Audio,o,0.585284,0.882581,260,0.844284,284.345,819.724,1653.708,3293.275,64.804,119.702,449.490,42.132,44.328,23.615,32.632,-3.572,47.401,32.598,16.468,-2.197,20.714,-5.270,9.534,25.664,36.203,40.746,37.526,17.163,22.760,18.896,28.329,3.220,20.363,17.986,21.850,12.418,20.178,29.756,20.714,19.850,19.720
25e-pob-w_Audio,25e,pob,w_Audio,o,0.585284,0.882581,261,0.845284,284.547,816.722,1657.257,3300.625,66.564,117.110,444.529,42.169,44.409,23.031,32.692,-2.292,47.128,32.570,16.584,-2.240,21.378,-4.959,9.599,25.584,34.983,40.774,37.543,16.756,22.783,18.790,28.422,3.231,20.787,17.990,21.984,12.351,19.377,29.863,20.795,19.899,19.760
25e-pob-w_Audio,25e,pob,w_Audio,o,0.585284,0.882581,262,0.846284,284.632,813.721,1660.806,3307.976,68.324,114.518,439.569,42.201,44.510,22.741,33.249,0.154,46.848,32.578,16.746,-2.309,21.769,-4.647,9.623,25.455,33.095,40.798,37.589,16.635,22.794,18.716,28.561,3.210,20.953,18.004,22.082,12.237,18.566,29.980,20.873,19.945,19.797
25e-pob-w_Audio,25e,pob,w_Audio,o,0.585284,0.882581,263,0.847284,284.649,810.719,1664.355,3315.326,70.085,111.925,434.609,42.221,44.607,22.353,33.847,-0.022,46.567,32.610,16.911,-2.386,22.253,-4.346,9.611,25.310,33.869,40.810,37.632,16.410,22.798,18.661,28.702,3.178,21.222,18.013,22.150,12.109,18.332,30.099,20.946,19.987,19.828
25e-pob-w_Audio,25e,pob,w_Audio,o,0.585284,0.882581,264,0.848284,284.665,807.717,1667.905,3322.677,71.845,109.333,429.649,42.243,44.689,21.833,34.209,-1.193,46.287,32.664,17.059,-2.447,22.857,-4.044,9.579,25.184,35.403,40.825,37.662,16.051,22.796,18.622,28.824,3.163,21.610,18.029,22.202,12.001,17.289,30.208,21.012,20.022,19.853
25e-pob-w_Audio,25e,pob,w_Audio,o,0.585284,0.882581,265,0.849284,284.682,804.715,1671.454,3330.028,73.605,106.741,424.688,42.281,44.786,21.634,34.052,-0.841,45.989,32.753,17.215,-2.505,23.152,-3.708,9.528,25.067,34.894,40.855,37.704,16.014,22.771,18.614,28.953,3.151,21.690,18.084,22.241,11.903,18.281,30.298,21.069,20.047,19.868
25e-pob-w_Audio,25e,pob,w_Audio,o,0.585284,0.882581,266,0.850284,284.698,800.806,1675.169,3335.042,75.882,104.002,420.384,42.304,44.897,21.447,33.520,-1.655,45.671,32.859,17.351,-2.592,23.450,-3.367,9.445,24.953,35.175,40.868,37.742,16.027,22.797,18.631,29.076,3.126,21.715,18.071,22.236,11.792,19.339,30.358,21.113,20.061,19.872
25e-pob-w_Audio,25e,pob,w_Audio,o,0.585284,0.882581,267,0.851284,284.715,794.174,1679.384,3333.044,79.707,100.822,418.048,42.318,44.996,21.130,33.259,-1.483,45.340,32.970,17.447,-2.678,23.866,-3.022,9.348,24.871,34.742,40.862,37.712,16.031,23.019,18.689,29.201,3.151,21.681,17.844,22.173,11.661,20.609,30.378,21.143,20.059,19.863
25e-pob-w_Audio,25e,pob,w_Audio,o,0.585284,0.882581,268,0.852284,284.731,787.541,1683.598,3331.045,83.532,97.643,415.713,42.344,45.093,20.983,33.169,-0.725,44.984,33.088,17.500,-2.749,24.110,-2.640,9.256,24.844,33.894,40.870,37.677,16.202,23.196,18.745,29.285,3.193,21.474,17.673,22.124,11.584,21.458,30.347,21.155,20.041,19.839
25e-pob-w_Audio,25e,pob,w_Audio,o,0.585284,0.882581,269,0.853284,284.747,780.909,1687.813,3329.046,87.357,94.463,413.378,42.373,45.210,21.011,33.202,1.426,44.592,33.198,17.548,-2.837,24.199,-2.219,9.175,24.825,31.777,40.879,37.656,16.546,23.319,18.785,29.364,3.223,21.111,17.560,22.094,11.515,21.838,30.257,21.149,20.004,19.799
25e-pob-w_Audio,25e,pob,w_Audio,o,0.585284,0.882581,270,0.854284,284.764,774.277,1692.028,3327.048,91.182,91.284,411.042,42.387,45.327,20.809,33.304,0.136,44.170,33.285,17.621,-2.941,24.519,-1.783,9.102,24.765,33.168,40.872,37.633,16.656,23.393,18.790,29.470,3.240,20.977,17.479,22.082,11.403,22.510,30.167,21.159,19.976,19.770
25e-pob-w_Audio,25e,pob,w_Audio,o,0.585284,0.882581,271,0.855284,284.780,767.644,1696.243,3325.049,95.007,88.104,408.707,42.395,45.433,20.587,33.615,-0.659,43.718,33.341,17.708,-3.039,24.846,-1.324,9.053,24.686,34.273,40.860,37.593,16.745,23.423,18.755,29.589,3.267,20.848,17.437,22.105,11.271,21.956,30.100,21.197,19.967,19.761
25e-pob-w_Audio,25e,pob,w_Audio,o,0.585284,0.882581,272,0.856284,284.797,761.012,1700.457,3323.050,98.832,84.925,406.371,42.410,45.542,20.623,33.848,-0.590,43.225,33.361,17.795,-3.131,24.919,-0.814,9.049,24.615,34.437,40.854,37.551,17.089,23.395,18.672,29.709,3.303,20.462,17.459,22.182,11.145,22.594,30.028,21.242,19.962,19.757
25e-pob-w_Audio,25e,pob,w_Audio,o,0.585284,0.882581,273,0.857284,284.813,748.234,1701.390,3330.113,103.449,85.857,413.688,42.411,45.647,20.435,33.328,-1.170,42.684,33.320,17.852,-3.235,25.211,-0.272,9.092,24.560,34.498,40.810,37.332,17.432,23.472,19.094,30.266,3.479,19.900,17.338,21.717,10.545,22.823,29.926,21.278,19.946,19.744
25e-pob-w_Audio,25e,pob,w_Audio,o,0.585284,0.882581,274,0.858284,284.830,735.455,1702.322,3337.177,108.067,86.790,421.006,42.397,45.723,20.116,33.508,-1.867,43.233,33.210,17.870,-3.326,25.607,-0.836,9.187,24.527,35.375,40.748,37.062,17.639,24.622,19.449,30.784,3.687,19.423,16.126,21.299,9.964,23.195,29.768,21.286,19.905,19.708
25e-pob-w_Audio,25e,pob,w_Audio,o,0.585284,0.882581,275,0.859284,284.846,722.676,1703.254,3344.242,112.684,87.723,428.324,42.366,45.765,19.895,33.652,-1.799,43.204,33.041,17.841,-3.400,25.870,-0.838,9.324,24.525,35.451,40.667,36.735,17.938,25.179,19.748,31.258,3.933,18.797,15.489,20.920,9.409,23.651,29.529,21.249,19.826,19.633
25e-pob-w_Audio,25e,pob,w_Audio,o,0.585284,0.882581,276,0.860284,284.862,709.898,1704.187,3351.306,117.301,88.656,435.642,42.300,45.763,19.580,33.348,-2.648,43.116,32.804,17.732,-3.463,26.183,-0.816,9.495,24.568,35.995,40.549,36.340,18.139,25.661,19.979,31.653,4.209,18.201,14.887,20.569,8.896,24.696,29.182,21.146,19.693,19.506
25e-pob-w_Audio,25e,pob,w_Audio,o,0.585284,0.882581,277,0.861284,284.721,697.119,1705.119,3358.370,121.919,89.589,442.960,42.193,45.689,18.974,32.609,-2.472,45.689,32.484,17.537,-3.496,26.715,-3.496,9.709,24.656,35.081,40.389,35.869,18.040,28.792,20.131,31.964,4.519,17.829,11.597,20.258,8.425,22.512,28.700,20.962,19.492,19.312
25e-pob-w_Audio,25e,pob,w_Audio,o,0.585284,0.882581,278,0.862284,284.484,684.340,1706.051,3365.434,126.536,90.522,450.278,42.052,45.534,18.342,32.139,-1.625,45.534,32.085,17.246,-3.481,27.191,-3.481,9.967,24.807,33.764,40.194,35.310,17.909,29.182,20.205,32.181,4.884,17.401,11.012,19.989,8.013,23.447,28.059,20.676,19.210,19.038
25e-pob-w_Audio,25e,pob,w_Audio,o,0.585284,0.882581,279,0.863284,284.247,671.433,1705.920,3376.621,126.751,95.426,442.524,41.862,45.289,17.716,32.013,1.783,45.289,31.602,16.849,-3.427,27.573,-3.427,10.260,25.013,30.230,39.941,34.565,17.779,29.180,20.568,32.058,5.375,16.786,10.760,19.373,7.883,22.629,27.231,20.288,18.847,18.683
25e-pob-w_Audio,25e,pob,w_Audio,o,0.585284,0.882581,280,0.864284,284.010,658.483,1705.434,3389.183,125.496,101.655,429.742,41.591,44.927,16.601,31.809,-2.531,44.927,31.003,16.318,-3.336,28.326,-3.336,10.588,25.273,34.339,39.602,33.635,17.161,28.964,20.911,31.721,5.967,16.474,10.638,18.691,7.881,22.539,26.108,20.877,19.489,19.335
25e-pob-w_Audio,25e,pob,w_Audio,o,0.585284,0.882581,281,0.865284,283.774,645.533,1704.948,3401.745,124.242,107.884,416.959,41.260,44.431,15.242,31.414,-3.851,44.431,30.276,15.623,-3.171,29.189,-3.171,10.984,25.637,35.265,39.199,32.528,16.301,28.615,21.099,31.217,6.670,16.228,10.584,18.100,7.982,21.062,24.690,22.694,21.384,21.242
25e-pob-w_Audio,25e,pob,w_Audio,o,0.585284,0.882581,282,0.866284,283.537,632.583,1704.462,3414.307,122.987,114.113,404.177,40.875,43.807,13.906,30.332,-4.758,43.807,29.420,14.747,-2.933,29.902,-2.933,11.455,26.128,35.090,38.736,31.256,15.464,28.138,21.134,30.530,7.480,15.792,10.598,17.603,8.206,19.204,23.056,25.148,23.937,23.809
25e-pob-w_Audio,25e,pob,w_Audio,o,0.585284,0.882581,283,0.867284,283.300,619.634,1703.976,3426.870,121.733,120.342,391.395,40.414,43.039,12.623,28.560,-5.256,43.039,28.409,13.629,-2.625,30.416,-2.625,12.004,26.785,33.815,38.192,29.819,14.683,27.518,20.994,29.597,8.373,15.136,10.674,17.198,8.595,19.899,21.284,27.652,26.553,26.439
25e-pob-w_Audio,25e,pob,w_Audio,o,0.585284,0.882581,284,0.868284,283.063,606.684,1703.490,3439.432,120.478,126.570,378.612,39.880,42.093,11.396,27.374,-5.318,42.093,27.226,12.210,-2.213,30.697,-2.213,12.654,27.670,32.692,37.569,28.222,13.961,26.722,20.665,28.361,9.347,14.261,10.848,16.905,9.208,18.877,19.451,29.615,28.637,28.538
25e-pob-w_Audio,25e,pob,w_Audio,o,0.585284,0.882581,285,0.869284,282.827,592.330,1703.785,3432.616,123.451,142.424,381.589,39.315,40.969,10.146,26.102,-5.604,40.969,25.874,10.557,-1.654,30.823,-1.654,13.441,28.758,31.706,36.905,26.731,13.286,26.074,20.803,27.145,10.174,13.445,10.831,16.102,9.761,15.174,17.637,30.448,29.594,29.510
25e-pob-w_Audio,25e,pob,w_Audio,o,0.585284,0.882581,286,0.870284,282.590,576.571,1704.861,3406.410,130.654,167.906,400.333,38.730,39.662,8.480,24.431,-6.527,39.815,24.344,8.962,-0.932,31.182,-1.085,14.386,29.768,30.958,36.210,25.640,12.268,25.702,21.219,26.232,10.570,13.372,10.507,14.990,9.978,13.550,15.918,29.561,28.830,28.760
25e-pob-w_Audio,25e,pob,w_Audio,o,0.585284,0.882581,287,0.871284,282.353,560.812,1705.938,3380.205,137.857,193.389,419.078,38.122,38.113,6.310,22.595,-6.933,38.621,22.588,7.167,0.009,31.802,-0.500,15.533,30.955,29.528,35.483,24.786,10.752,25.266,21.215,25.107,10.697,14.034,10.216,14.268,10.376,12.837,14.375,26.366,25.748,25.691
25e-pob-w_Audio,25e,pob,w_Audio,o,0.585284,0.882581,288,0.872284,282.116,545.053,1707.015,3353.999,145.060,218.872,437.822,37.566,36.281,4.885,20.622,-7.475,37.206,20.584,5.262,1.284,31.397,0.360,16.982,32.303,28.098,34.801,24.032,9.987,24.586,20.817,23.861,10.769,14.045,10.214,13.983,10.939,12.863,13.084,20.273,19.755,19.709
25e-pob-w_Audio,25e,pob,w_Audio,o,0.585284,0.882581,289,0.873284,281.879,529.295,1708.091,3327.794,152.263,244.355,456.566,37.112,34.168,4.913,18.420,-8.016,35.514,18.316,3.994,2.943,29.255,1.598,18.796,33.118,26.436,34.214,23.221,10.683,23.611,20.046,23.244,10.993,12.538,10.602,14.167,10.970,13.001,12.122,10.676,10.238,10.202
