file	label	t	f0	F1	F2	F3	H1c	H2c	H4c	A1c	A2c	A3c	H2Ku	H5Ku	H1u	H2u	H4u	A1u	A2u	A3u	B1	B2	B3	H1H2c	H2H4c	H1A1c	H1A2c	H1A3c	H2KH5Ku	H1H2u	H2H4u	H1A1u	H1A2u	H1A3u	CPP	HNR05	HNR15	HNR25	HNR35	intensity	soe
 bisse-iron.wav	v	0.155	128.96253111358737	320.826	1709.827	2683.573	105.85003749068338	98.31123038570783	85.54213154595564	90.29792882845081	81.47338962793611	89.34437062752102	75.80347883677595	93.6364199675686	107.39814483467018	106.96900627490228	82.35485638532603	106.96900627490228	83.22856416504598	77.92761060707689	49.04960013297458	51.786526634230434	103.29811185767755	7.538807104975547	12.76909883975219	15.55210866223257	24.376647862747262	16.50566686316236	-17.832941130792648	0.4291385597678925	24.614149889576254	0.4291385597678925	24.169580669624196	29.47053422759329	16.741	19.748669368178252	18.035332501304044	17.075028868382873	16.895531187126007	72.93479065169298	0
 bisse-iron.wav	v	0.156	128.68785629273154	320.577	1707.493	2688.783	105.85458389011254	98.34899147840099	85.50558302491743	90.3047562765733	81.45656943814105	89.49607189148611	75.80347883677595	93.6364199675686	107.39814483467018	106.96900627490228	82.35485638532603	106.96900627490228	83.22856416504598	77.92761060707689	49.05257488187336	51.67795930649903	103.60338422084939	7.505592411711547	12.843408453483562	15.549827613539236	24.39801445197149	16.358511998626426	-17.832941130792648	0.4291385597678925	24.614149889576254	0.4291385597678925	24.169580669624196	29.47053422759329	15.16	19.702819546151687	17.841380137407597	17.073800824281474	16.839112992426685	72.82532820786754	0
 bisse-iron.wav	v	0.157	128.43386916970962	320.604	1705.943	2693.219	105.45115902424376	97.71254380273454	86.08088469461461	89.6052810898325	79.96552612179879	90.47825985038651	73.66228875339849	94.27398418956832	106.98799025376408	106.27794175358069	82.98609032235981	106.27794175358069	81.76112793194318	78.80198726605823	49.01233575032664	51.59546880067392	103.85758309346602	7.738615221509221	11.631659108119933	15.845877934411263	25.485632902444976	14.972899173857257	-20.61169543616984	0.7100485001833903	23.291851431220877	0.7100485001833903	25.226862321820903	28.186002987705848	16.557	19.426930153713272	17.536410892864694	16.679047744182125	16.41440410204038	72.70915178325927	0
 bisse-iron.wav	v	0.158	128.18829144778215	320.701	1705.693	2697.776	105.4584024933711	97.7706574961782	86.02158006678415	89.59348975251166	79.9515313985935	90.56248455612655	73.66228875339849	94.27398418956832	106.98799025376408	106.27794175358069	82.98609032235981	106.27794175358069	81.76112793194318	78.80198726605823	48.96161100248005	51.55188674906507	104.12352094967518	7.687744997192894	11.749077429394049	15.864912740859438	25.506871094777594	14.895917937244548	-20.61169543616984	0.7100485001833903	23.291851431220877	0.7100485001833903	25.226862321820903	28.186002987705848	15.603	18.95134588009544	17.570193406052642	16.66855423381253	16.36009916549438	72.59153025566164	0
 bisse-iron.wav	v	0.159	127.96000527924346	320.578	1706.736	2702.715	105.08226523175685	97.00723775014973	87.52313043115657	88.79405747492956	79.48246661687725	91.6359659007945	71.30863154342278	94.67997867383386	106.60711171714604	105.47661342238953	84.52291308448423	105.47661342238953	81.28019947353289	79.79340343291165	48.9500157592978	51.54819862916996	104.42339767234647	8.075027481607123	9.484107318993154	16.28820775682729	25.599798614879603	13.446299330962347	-23.37134713041108	1.1304982947565065	20.953700337905303	1.1304982947565065	25.32691224361315	26.813708284234394	15.636	17.66920362376094	16.582351060494076	15.798727124688597	15.519193920234311	72.47172823724672	0.028377976882713044
 bisse-iron.wav	v	0.16	127.74118731744495	319.984	1708.671	2707.779	104.74491940764578	96.09016762045934	88.91805783690444	87.90618051463716	79.97382034642139	92.3515490701492	70.80230596106199	95.24109375535832	106.26973914902301	104.55888277603168	85.90876247157551	104.55888277603168	81.72415424206417	80.41386987281228	49.01842341263738	51.571752111621535	104.73583475874894	8.654751787186441	7.172109783554902	16.838738893008625	24.77109906122439	12.393370337496577	-24.43878779429633	1.71085637299133	18.650120304456166	1.71085637299133	24.545584906958837	25.855869276210726	14.994	17.330416444215246	16.501099307400825	15.618882030740318	15.322493821179588	72.35236446787941	0.028377976882713044
 bisse-iron.wav	v	0.161	127.53584874587852	318.845	1710.958	2712.534	104.73935523090715	96.04689455434186	88.97852644051184	87.96832965645916	80.05558508295015	92.4645392041084	70.80230596106199	95.24109375535832	106.26973914902301	104.55888277603168	85.90876247157551	104.55888277603168	81.72415424206417	80.41386987281228	49.18060051409853	51.607649666815846	105.02962024043592	8.69246067656529	7.068368113830019	16.77102557444799	24.683770147957006	12.274816026798746	-24.43878779429633	1.71085637299133	18.650120304456166	1.71085637299133	24.545584906958837	25.855869276210726	14.061	16.41695758281879	15.464771350874898	14.832384483941654	14.573925880731242	72.23297311754212	0
 bisse-iron.wav	v	0.162	127.35981623043587	317.331	1713.198	2716.787	104.42346125153381	94.93668367521637	90.26404327593869	87.02175573383198	80.97647174883653	92.78699272018738	70.42489501518315	96.03770999642207	105.96389048075919	103.52730780151077	87.0944677947945	103.52730780151077	82.5418444351333	80.6111434348964	49.41171151037346	51.646713015368	105.29500574905131	9.486777576317436	4.672640399277682	17.401705517701828	23.446989502697278	11.636468531346424	-25.612814981238913	2.436582679248417	16.432840006716276	2.436582679248417	23.42204604562589	25.352747045862785	14.261	15.922848251379554	14.904214941674201	14.294243388393626	14.111090634900163	72.11313112800858	0
buta-blind.wav	v	0.092	0	218.016	1663.855	2487.848	0	0	0	-13.914971665534267	0.6178908702896635	10.811765494292338	0	0	0	0	0	0	0	0	45.12050858778129	31.836758070278	56.42368116795738	0	0	13.914971665534267	-0.6178908702896635	-10.811765494292338	0	0	0	0	0	0	0	0	0	0	0	0	0
 buta-blind.wav	v	0.093	132.59566665207436	204.087	1587.427	2460.371	93.7116923703753	91.9167014798594	83.99631008689887	81.02825605250416	71.12244700904948	81.86440897855934	64.33402853084577	61.528559884746635	97.69248962115574	94.24941189319965	70.05993954718863	89.99003096265216	66.19427804320286	65.17670039091627	76.21121923067925	49.09111718796709	88.5960186436292	1.7949908905159049	7.920391392960525	12.683436317871141	22.589245361325823	11.847283391815964	2.8054686460991363	3.4430777279560942	24.189472346011016	7.702458658503588	31.498211577952887	32.51578923023948	16.292	15.723284800854495	15.256642558060701	15.127506420153331	15.031757668287272	64.60999769956898	0.013756264807659428
 buta-blind.wav	v	0.094	132.92782797810202	178.291	1489.043	2442.18	93.27486126838545	97.02503843689495	91.09773133157785	89.15854173125611	75.72445198365641	86.9835049339157	65.50375353984145	63.26532556300801	98.09520466699792	95.0871781974364	74.73731535549211	96.22742705116336	69.51531572835884	66.65649550597348	84.03892554841053	47.049290084520486	87.4813277500413	-3.750177168509495	5.927307105317098	4.116319537129343	17.550409284729042	6.291356334469754	2.2384279768334423	3.008026469561514	20.349862841944287	1.8677776158345551	28.579888938639073	31.438709161024434	16.525	16.243474944311405	15.639152568082293	15.516980894268837	15.401532377818219	64.98108491149338	0.013756264807659428
